STRUCT_ID	DRUG_NAME	GENE	ATC_CODE	TARGET_CLASS	TDL	Entrez
1056	estazolam	GABRG2	N05CD04	Ion channel	Tclin	2566
1056	estazolam	GABRA1	N05CD04	Ion channel	Tclin	2554
1056	estazolam	GABRB2	N05CD04	Ion channel	Tclin	2561
1056	estazolam	GABRG2	N05CD04	Ion channel	Tclin	2566
1056	estazolam	GABRA2	N05CD04	Ion channel	Tclin	2555
1056	estazolam	GABRB3	N05CD04	Ion channel	Tclin	2562
1056	estazolam	GABRG2	N05CD04	Ion channel	Tclin	2566
1057	estradiol	ESR1	G03CA03, G03AA14, G03AA17, G03AB08, G03CA53, H01CC54	Nuclear hormone receptor	Tclin	2099
1057	estradiol	KCNMA1	G03CA03, G03AA14, G03AA17, G03AB08, G03CA53, H01CC54	Ion channel	Tclin	3778
1057	estradiol	SLC6A4	G03CA03, G03AA14, G03AA17, G03AB08, G03CA53, H01CC54	Transporter	Tclin	6532
1057	estradiol	NR3C1	G03CA03, G03AA14, G03AA17, G03AB08, G03CA53, H01CC54	Nuclear hormone receptor	Tclin	2908
1057	estradiol	SLC6A3	G03CA03, G03AA14, G03AA17, G03AB08, G03CA53, H01CC54	Transporter	Tclin	6531
1057	estradiol	SHBG	G03CA03, G03AA14, G03AA17, G03AB08, G03CA53, H01CC54	Secreted	Tchem	6462
1057	estradiol	STS	G03CA03, G03AA14, G03AA17, G03AB08, G03CA53, H01CC54	Enzyme	Tchem	412
1057	estradiol	ESRRB	G03CA03, G03AA14, G03AA17, G03AB08, G03CA53, H01CC54	Nuclear hormone receptor	Tchem	2103
1057	estradiol	ESRRA	G03CA03, G03AA14, G03AA17, G03AB08, G03CA53, H01CC54	Nuclear hormone receptor	Tchem	2101
1057	estradiol	AR	G03CA03, G03AA14, G03AA17, G03AB08, G03CA53, H01CC54	Nuclear hormone receptor	Tclin	367
1057	estradiol	GPER1	G03CA03, G03AA14, G03AA17, G03AB08, G03CA53, H01CC54	GPCR	Tchem	2852
1057	estradiol	ESR2	G03CA03, G03AA14, G03AA17, G03AB08, G03CA53, H01CC54	Nuclear hormone receptor	Tclin	2100
1059	estradiol cypionate	ESR1	NA	Nuclear hormone receptor	Tclin	2099
1064	estradiol valerate	ESR1	NA	Nuclear hormone receptor	Tclin	2099
1066	estramustine phosphate	PTPN1	NA	Enzyme	Tchem	5770
1066	estramustine phosphate	PTPN6	NA	Enzyme	Tchem	5777
1066	estramustine phosphate	PTPN11	NA	Enzyme	Tchem	5781
1066	estramustine phosphate	ESR2	NA	Nuclear hormone receptor	Tclin	2100
1068	eszopiclone	GABRA1	N05CF04	Ion channel	Tclin	2554
1068	eszopiclone	GABRB2	N05CF04	Ion channel	Tclin	2561
1068	eszopiclone	GABRG2	N05CF04	Ion channel	Tclin	2566
1068	eszopiclone	GABRA3	N05CF04	Ion channel	Tclin	2556
1068	eszopiclone	GABRB2	N05CF04	Ion channel	Tclin	2561
1068	eszopiclone	GABRG2	N05CF04	Ion channel	Tclin	2566
1068	eszopiclone	GABRA3	N05CF04	Ion channel	Tclin	2556
1068	eszopiclone	GABRB2	N05CF04	Ion channel	Tclin	2561
1068	eszopiclone	GABRG3	N05CF04	Ion channel	Tclin	2567
1068	eszopiclone	GABRA1	N05CF04	Ion channel	Tclin	2554
1068	eszopiclone	GABRB2	N05CF04	Ion channel	Tclin	2561
1068	eszopiclone	GABRG3	N05CF04	Ion channel	Tclin	2567
1068	eszopiclone	GABRA5	N05CF04	Ion channel	Tclin	2558
1068	eszopiclone	GABRB2	N05CF04	Ion channel	Tclin	2561
1068	eszopiclone	GABRG2	N05CF04	Ion channel	Tclin	2566
1068	eszopiclone	GABRA5	N05CF04	Ion channel	Tclin	2558
1068	eszopiclone	GABRB2	N05CF04	Ion channel	Tclin	2561
1068	eszopiclone	GABRG3	N05CF04	Ion channel	Tclin	2567
1068	eszopiclone	GABRA4	N05CF04	Ion channel	Tclin	2557
1068	eszopiclone	GABRA2	N05CF04	Ion channel	Tclin	2555
1068	eszopiclone	GABRA1	N05CF04	Ion channel	Tclin	2554
1068	eszopiclone	GABRA3	N05CF04	Ion channel	Tclin	2556
1071	ethacrynic acid	SLC12A1	C03CC01	Transporter	Tclin	6557
1071	ethacrynic acid	GSTP1	C03CC01	Enzyme	Tchem	2950
1071	ethacrynic acid	GALE	C03CC01	Enzyme	Tchem	2582
1071	ethacrynic acid	GSTA1	C03CC01	Enzyme	Tchem	2938
1073	ethambutol	CYP3A4	J04AK02, J04AM03, J04AM06, J04AM07	Enzyme	Tclin	1576
1073	ethambutol	CYP3A5	J04AK02, J04AM03, J04AM06, J04AM07	Enzyme	Tclin	1577
1073	ethambutol	HTR2A	J04AK02, J04AM03, J04AM06, J04AM07	GPCR	Tclin	3356
1073	ethambutol	HTR2C	J04AK02, J04AM03, J04AM06, J04AM07	GPCR	Tclin	3358
1073	ethambutol	HTR2B	J04AK02, J04AM03, J04AM06, J04AM07	GPCR	Tclin	3357
1076	ethanol	GABRA4	D08AX08, V03AB16, V03AZ01	Ion channel	Tclin	2557
1076	ethanol	GABRB2	D08AX08, V03AB16, V03AZ01	Ion channel	Tclin	2561
1076	ethanol	GABRD	D08AX08, V03AB16, V03AZ01	Ion channel	Tclin	2563
1076	ethanol	GLRA2	D08AX08, V03AB16, V03AZ01	Ion channel	Tchem	2742
1076	ethanol	GLRA1	D08AX08, V03AB16, V03AZ01	Ion channel	Tclin	2741
1076	ethanol	GRIN3A	D08AX08, V03AB16, V03AZ01	Ion channel	Tclin	116443
1078	ethchlorvynol	GABRA1	N05CM08	Ion channel	Tclin	2554
1078	ethchlorvynol	GABRB3	N05CM08	Ion channel	Tclin	2562
1078	ethchlorvynol	GABRG2	N05CM08	Ion channel	Tclin	2566
1082	ethinylestradiol	ESR1	G03CA01, L02AA03, G03AA01, G03AA02, G03AA03, G03AA04, G03AA05, G03AA06, G03AA07, G03AA08, G03AA09, G03AA10, G03AA11, G03AA12, G03AA13, G03AA15, G03AA16, G03AB01, G03AB02, G03AB03, G03AB04, G03AB05, G03AB06, G03AB07, G03AB09	Nuclear hormone receptor	Tclin	2099
1082	ethinylestradiol	OPRM1	G03CA01, L02AA03, G03AA01, G03AA02, G03AA03, G03AA04, G03AA05, G03AA06, G03AA07, G03AA08, G03AA09, G03AA10, G03AA11, G03AA12, G03AA13, G03AA15, G03AA16, G03AB01, G03AB02, G03AB03, G03AB04, G03AB05, G03AB06, G03AB07, G03AB09	GPCR	Tclin	4988
1082	ethinylestradiol	ADORA2A	G03CA01, L02AA03, G03AA01, G03AA02, G03AA03, G03AA04, G03AA05, G03AA06, G03AA07, G03AA08, G03AA09, G03AA10, G03AA11, G03AA12, G03AA13, G03AA15, G03AA16, G03AB01, G03AB02, G03AB03, G03AB04, G03AB05, G03AB06, G03AB07, G03AB09	GPCR	Tclin	135
1082	ethinylestradiol	SLC6A4	G03CA01, L02AA03, G03AA01, G03AA02, G03AA03, G03AA04, G03AA05, G03AA06, G03AA07, G03AA08, G03AA09, G03AA10, G03AA11, G03AA12, G03AA13, G03AA15, G03AA16, G03AB01, G03AB02, G03AB03, G03AB04, G03AB05, G03AB06, G03AB07, G03AB09	Transporter	Tclin	6532
1082	ethinylestradiol	SLC6A2	G03CA01, L02AA03, G03AA01, G03AA02, G03AA03, G03AA04, G03AA05, G03AA06, G03AA07, G03AA08, G03AA09, G03AA10, G03AA11, G03AA12, G03AA13, G03AA15, G03AA16, G03AB01, G03AB02, G03AB03, G03AB04, G03AB05, G03AB06, G03AB07, G03AB09	Transporter	Tclin	6530
1082	ethinylestradiol	NR3C1	G03CA01, L02AA03, G03AA01, G03AA02, G03AA03, G03AA04, G03AA05, G03AA06, G03AA07, G03AA08, G03AA09, G03AA10, G03AA11, G03AA12, G03AA13, G03AA15, G03AA16, G03AB01, G03AB02, G03AB03, G03AB04, G03AB05, G03AB06, G03AB07, G03AB09	Nuclear hormone receptor	Tclin	2908
1082	ethinylestradiol	SLC6A3	G03CA01, L02AA03, G03AA01, G03AA02, G03AA03, G03AA04, G03AA05, G03AA06, G03AA07, G03AA08, G03AA09, G03AA10, G03AA11, G03AA12, G03AA13, G03AA15, G03AA16, G03AB01, G03AB02, G03AB03, G03AB04, G03AB05, G03AB06, G03AB07, G03AB09	Transporter	Tclin	6531
1082	ethinylestradiol	ADORA3	G03CA01, L02AA03, G03AA01, G03AA02, G03AA03, G03AA04, G03AA05, G03AA06, G03AA07, G03AA08, G03AA09, G03AA10, G03AA11, G03AA12, G03AA13, G03AA15, G03AA16, G03AB01, G03AB02, G03AB03, G03AB04, G03AB05, G03AB06, G03AB07, G03AB09	GPCR	Tchem	140
1082	ethinylestradiol	OPRK1	G03CA01, L02AA03, G03AA01, G03AA02, G03AA03, G03AA04, G03AA05, G03AA06, G03AA07, G03AA08, G03AA09, G03AA10, G03AA11, G03AA12, G03AA13, G03AA15, G03AA16, G03AB01, G03AB02, G03AB03, G03AB04, G03AB05, G03AB06, G03AB07, G03AB09	GPCR	Tclin	4986
1082	ethinylestradiol	SHBG	G03CA01, L02AA03, G03AA01, G03AA02, G03AA03, G03AA04, G03AA05, G03AA06, G03AA07, G03AA08, G03AA09, G03AA10, G03AA11, G03AA12, G03AA13, G03AA15, G03AA16, G03AB01, G03AB02, G03AB03, G03AB04, G03AB05, G03AB06, G03AB07, G03AB09	Secreted	Tchem	6462
1082	ethinylestradiol	SLC47A2	G03CA01, L02AA03, G03AA01, G03AA02, G03AA03, G03AA04, G03AA05, G03AA06, G03AA07, G03AA08, G03AA09, G03AA10, G03AA11, G03AA12, G03AA13, G03AA15, G03AA16, G03AB01, G03AB02, G03AB03, G03AB04, G03AB05, G03AB06, G03AB07, G03AB09	Transporter	Tchem	146802
1082	ethinylestradiol	SLC47A1	G03CA01, L02AA03, G03AA01, G03AA02, G03AA03, G03AA04, G03AA05, G03AA06, G03AA07, G03AA08, G03AA09, G03AA10, G03AA11, G03AA12, G03AA13, G03AA15, G03AA16, G03AB01, G03AB02, G03AB03, G03AB04, G03AB05, G03AB06, G03AB07, G03AB09	Transporter	Tchem	55244
1082	ethinylestradiol	ESR2	G03CA01, L02AA03, G03AA01, G03AA02, G03AA03, G03AA04, G03AA05, G03AA06, G03AA07, G03AA08, G03AA09, G03AA10, G03AA11, G03AA12, G03AA13, G03AA15, G03AA16, G03AB01, G03AB02, G03AB03, G03AB04, G03AB05, G03AB06, G03AB07, G03AB09	Nuclear hormone receptor	Tclin	2100
1082	ethinylestradiol	SLC22A2	G03CA01, L02AA03, G03AA01, G03AA02, G03AA03, G03AA04, G03AA05, G03AA06, G03AA07, G03AA08, G03AA09, G03AA10, G03AA11, G03AA12, G03AA13, G03AA15, G03AA16, G03AB01, G03AB02, G03AB03, G03AB04, G03AB05, G03AB06, G03AB07, G03AB09	Transporter	Tchem	6582
1082	ethinylestradiol	AR	G03CA01, L02AA03, G03AA01, G03AA02, G03AA03, G03AA04, G03AA05, G03AA06, G03AA07, G03AA08, G03AA09, G03AA10, G03AA11, G03AA12, G03AA13, G03AA15, G03AA16, G03AB01, G03AB02, G03AB03, G03AB04, G03AB05, G03AB06, G03AB07, G03AB09	Nuclear hormone receptor	Tclin	367
1086	profenamine	CHRM1	N04AA05	GPCR	Tclin	1128
1086	profenamine	ACHE	N04AA05	Enzyme	Tclin	43
1086	profenamine	BCHE	N04AA05	Enzyme	Tclin	590
1086	profenamine	GRIN3A	N04AA05	Ion channel	Tclin	116443
1087	ethosuximide	CACNA1G	N03AD01, N03AD51	Ion channel	Tclin	8913
1088	ethotoin	SCN10A	N03AB01	Ion channel	Tclin	6336
1088	ethotoin	SCN11A	N03AB01	Ion channel	Tclin	11280
1088	ethotoin	SCN1A	N03AB01	Ion channel	Tclin	6323
1088	ethotoin	SCN2A	N03AB01	Ion channel	Tclin	6326
1088	ethotoin	SCN3A	N03AB01	Ion channel	Tclin	6328
1088	ethotoin	SCN4A	N03AB01	Ion channel	Tclin	6329
1088	ethotoin	SCN5A	N03AB01	Ion channel	Tclin	6331
1088	ethotoin	SCN7A	N03AB01	Ion channel	Tclin	6332
1088	ethotoin	SCN8A	N03AB01	Ion channel	Tclin	6334
1088	ethotoin	SCN9A	N03AB01	Ion channel	Tclin	6335
1089	ethoxzolamide	CA5A	NA	Enzyme	Tclin	763
1089	ethoxzolamide	CA2	NA	Enzyme	Tclin	760
1089	ethoxzolamide	CA14	NA	Enzyme	Tclin	23632
1089	ethoxzolamide	CA7	NA	Enzyme	Tclin	766
1089	ethoxzolamide	CA12	NA	Enzyme	Tclin	771
1089	ethoxzolamide	CA9	NA	Enzyme	Tclin	768
1089	ethoxzolamide	CA5A	NA	Enzyme	Tclin	763
1089	ethoxzolamide	CA5B	NA	Enzyme	Tclin	11238
1089	ethoxzolamide	CA4	NA	Enzyme	Tclin	762
1089	ethoxzolamide	CA1	NA	Enzyme	Tclin	759
1089	ethoxzolamide	CA5B	NA	Enzyme	Tclin	11238
1089	ethoxzolamide	CA3	NA	Enzyme	Tclin	761
1089	ethoxzolamide	CA13	NA	Enzyme	Tclin	377677
1089	ethoxzolamide	CA6	NA	Enzyme	Tclin	765
1094	ethylestrenol	SLC6A4	A14AB02	Transporter	Tclin	6532
1094	ethylestrenol	SLC6A2	A14AB02	Transporter	Tclin	6530
1094	ethylestrenol	CHRM2	A14AB02	GPCR	Tclin	1129
1094	ethylestrenol	ESR1	A14AB02	Nuclear hormone receptor	Tclin	2099
1094	ethylestrenol	ACHE	A14AB02	Enzyme	Tclin	43
1094	ethylestrenol	CYP2C19	A14AB02	Enzyme	Tchem	1557
1094	ethylestrenol	AR	A14AB02	Nuclear hormone receptor	Tclin	367
1095	etynodiol	PGR	G03DC06, G03AA01, G03FA06	Nuclear hormone receptor	Tclin	5241
1095	etynodiol	MAOA	G03DC06, G03AA01, G03FA06	Enzyme	Tclin	4128
1095	etynodiol	ESR1	G03DC06, G03AA01, G03FA06	Nuclear hormone receptor	Tclin	2099
1097	etidocaine	SCN4A	N01BB07, N01BB57	Ion channel	Tclin	6329
1097	etidocaine	SCN2A	N01BB07, N01BB57	Ion channel	Tclin	6326
1097	etidocaine	SCN5A	N01BB07, N01BB57	Ion channel	Tclin	6331
1101	etilefrine	ADRB1	C01CA01, C01CA51	GPCR	Tclin	153
1102	etizolam	GABRA3	N05BA19	Ion channel	Tclin	2556
1102	etizolam	GABRB3	N05BA19	Ion channel	Tclin	2562
1102	etizolam	GABRG2	N05BA19	Ion channel	Tclin	2566
1102	etizolam	GABRA1	N05BA19	Ion channel	Tclin	2554
1102	etizolam	GABRB2	N05BA19	Ion channel	Tclin	2561
1102	etizolam	GABRG2	N05BA19	Ion channel	Tclin	2566
1102	etizolam	GABRA2	N05BA19	Ion channel	Tclin	2555
1102	etizolam	GABRB3	N05BA19	Ion channel	Tclin	2562
1102	etizolam	GABRG2	N05BA19	Ion channel	Tclin	2566
1102	etizolam	GABRA5	N05BA19	Ion channel	Tclin	2558
1102	etizolam	GABRB3	N05BA19	Ion channel	Tclin	2562
1102	etizolam	GABRG2	N05BA19	Ion channel	Tclin	2566
1103	etodolac	PTGS1	M01AB08	Enzyme	Tclin	5742
1103	etodolac	PTGS2	M01AB08	Enzyme	Tclin	5743
1109	etomidate	CYP11B1	N01AX07	Enzyme	Tclin	1584
1109	etomidate	CYP11B2	N01AX07	Enzyme	Tchem	1585
1109	etomidate	GABRA1	N01AX07	Ion channel	Tclin	2554
1109	etomidate	GABRB2	N01AX07	Ion channel	Tclin	2561
1109	etomidate	GABRG2	N01AX07	Ion channel	Tclin	2566
1109	etomidate	GABRA2	N01AX07	Ion channel	Tclin	2555
1109	etomidate	GABRB2	N01AX07	Ion channel	Tclin	2561
1109	etomidate	GABRG2	N01AX07	Ion channel	Tclin	2566
1109	etomidate	GABRA1	N01AX07	Ion channel	Tclin	2554
1110	etonogestrel	PGR	G03AC08	Nuclear hormone receptor	Tclin	5241
1110	etonogestrel	ESR1	G03AC08	Nuclear hormone receptor	Tclin	2099
1110	etonogestrel	SHBG	G03AC08	Secreted	Tchem	6462
1112	etoposide	TOP2A	L01CB01	Enzyme	Tclin	7153
1112	etoposide	NR1I2	L01CB01	Nuclear hormone receptor	Tchem	8856
1112	etoposide	ABCG2	L01CB01	Transporter	Tchem	9429
1112	etoposide	ABCC1	L01CB01	Transporter	Tchem	4363
1112	etoposide	ABCB1	L01CB01	Transporter	Tchem	5243
1113	etoricoxib	PTGER2	M01AH05	GPCR	Tclin	5732
1113	etoricoxib	PTGS2	M01AH05	Enzyme	Tclin	5743
1113	etoricoxib	PTGS1	M01AH05	Enzyme	Tclin	5742
1113	etoricoxib	MAPK14	M01AH05	Kinase	Tchem	1432
1115	etravirine	ABCB1	J05AG04	Transporter	Tchem	5243
1115	etravirine	ABCC1	J05AG04	Transporter	Tchem	4363
1115	etravirine	ABCG2	J05AG04	Transporter	Tchem	9429
1116	etretinate	RXRG	D05BB01	Nuclear hormone receptor	Tclin	6258
1116	etretinate	RARA	D05BB01	Nuclear hormone receptor	Tclin	5914
1118	everolimus	FKBP1A	L01EG02, L04AA18	Enzyme	Tclin	2280
1118	everolimus	MTOR	L01EG02, L04AA18	Kinase	Tclin	2475
1118	everolimus	ABCB1	L01EG02, L04AA18	Transporter	Tchem	5243
1122	exemestane	CYP19A1	L02BG06	Enzyme	Tclin	1588
1122	exemestane	AR	L02BG06	Nuclear hormone receptor	Tclin	367
1123	exenatide	GLP1R	A10BJ01	GPCR	Tclin	2740
1125	ezetimibe	NPC1L1	C10AX09, C10BA02, C10BA05, C10BA06, C10BA10	Membrane other	Tclin	29881
1129	famotidine	HRH2	A02BA03, A02BA53	GPCR	Tclin	3274
1129	famotidine	HSP90AA1	A02BA03, A02BA53	Cytosolic other	Tchem	3320
1129	famotidine	SLC22A3	A02BA03, A02BA53	Transporter	Tchem	6581
1129	famotidine	SLC22A2	A02BA03, A02BA53	Transporter	Tchem	6582
1129	famotidine	SLC47A2	A02BA03, A02BA53	Transporter	Tchem	146802
1129	famotidine	SLC47A1	A02BA03, A02BA53	Transporter	Tchem	55244
1132	fasudil	CCL2	C04AX32	Cytokine	Tchem	6347
1132	fasudil	ROCK1	C04AX32	Kinase	Tclin	6093
1132	fasudil	PRKCE	C04AX32	Kinase	Tchem	5581
1132	fasudil	RPS6KA5	C04AX32	Kinase	Tchem	9252
1132	fasudil	MYLK	C04AX32	Kinase	Tchem	4638
1132	fasudil	ROCK2	C04AX32	Kinase	Tclin	9475
1132	fasudil	PKN2	C04AX32	Kinase	Tchem	5586
1132	fasudil	KCNH2	C04AX32	Ion channel	Tclin	3757
1132	fasudil	PKN1	C04AX32	Kinase	Tchem	5585
1132	fasudil	PRKACA	C04AX32	Kinase	Tchem	5566
1137	febuxostat	XDH	M04AA03	Enzyme	Tclin	7498
1137	febuxostat	KCNH2	M04AA03	Ion channel	Tclin	3757
1140	felbamate	GRIN2B	N03AX10	Ion channel	Tclin	2904
1140	felbamate	GRIN2A	N03AX10	Ion channel	Tclin	2903
1142	felodipine	CACNA1D	C08CA02, C07FB02, C09BB05	Ion channel	Tclin	776
1142	felodipine	CACNA1C	C08CA02, C07FB02, C09BB05	Ion channel	Tclin	775
1142	felodipine	ADORA3	C08CA02, C07FB02, C09BB05	GPCR	Tchem	140
1142	felodipine	CYP2C9	C08CA02, C07FB02, C09BB05	Enzyme	Tchem	1559
1142	felodipine	CACNA1H	C08CA02, C07FB02, C09BB05	Ion channel	Tclin	8912
1142	felodipine	SCN1A	C08CA02, C07FB02, C09BB05	Ion channel	Tclin	6323
1142	felodipine	SCN2A	C08CA02, C07FB02, C09BB05	Ion channel	Tclin	6326
1142	felodipine	SCN3A	C08CA02, C07FB02, C09BB05	Ion channel	Tclin	6328
1142	felodipine	NR1H4	C08CA02, C07FB02, C09BB05	Nuclear hormone receptor	Tclin	9971
1142	felodipine	CFTR	C08CA02, C07FB02, C09BB05	Ion channel	Tclin	1080
1152	fenofibrate	SLC6A2	C10AB05, C10BA03, C10BA04, C10BA09	Transporter	Tclin	6530
1152	fenofibrate	HTR2A	C10AB05, C10BA03, C10BA04, C10BA09	GPCR	Tclin	3356
1152	fenofibrate	HTR2C	C10AB05, C10BA03, C10BA04, C10BA09	GPCR	Tclin	3358
1152	fenofibrate	DRD3	C10AB05, C10BA03, C10BA04, C10BA09	GPCR	Tclin	1814
1152	fenofibrate	ADRB3	C10AB05, C10BA03, C10BA04, C10BA09	GPCR	Tclin	155
1152	fenofibrate	SLC6A3	C10AB05, C10BA03, C10BA04, C10BA09	Transporter	Tclin	6531
1152	fenofibrate	ADORA3	C10AB05, C10BA03, C10BA04, C10BA09	GPCR	Tchem	140
1152	fenofibrate	ACHE	C10AB05, C10BA03, C10BA04, C10BA09	Enzyme	Tclin	43
1152	fenofibrate	PPARG	C10AB05, C10BA03, C10BA04, C10BA09	Nuclear hormone receptor	Tclin	5468
1152	fenofibrate	PPARA	C10AB05, C10BA03, C10BA04, C10BA09	Nuclear hormone receptor	Tclin	5465
1153	fenoldopam	DRD5	C01CA19	GPCR	Tchem	1816
1153	fenoldopam	DRD4	C01CA19	GPCR	Tchem	1815
1153	fenoldopam	DRD2	C01CA19	GPCR	Tclin	1813
1153	fenoldopam	DRD1	C01CA19	GPCR	Tclin	1812
1153	fenoldopam	KDM4E	C01CA19	Enzyme	Tchem	390245
1153	fenoldopam	ADRA1A	C01CA19	GPCR	Tclin	148
1153	fenoldopam	ADRA1B	C01CA19	GPCR	Tclin	147
1153	fenoldopam	ADRA1D	C01CA19	GPCR	Tclin	146
1153	fenoldopam	GFER	C01CA19	Enzyme	Tchem	2671
1154	fenoprofen	PTGS1	M01AE04	Enzyme	Tclin	5742
1154	fenoprofen	PTGS2	M01AE04	Enzyme	Tclin	5743
1155	fenoterol	ADRB2	G02CA03, R03AC04, R03CC04, R03AL01	GPCR	Tclin	154
1164	fentanyl	OPRM1	N01AH01, N02AB03, N01AH51	GPCR	Tclin	4988
1164	fentanyl	OPRK1	N01AH01, N02AB03, N01AH51	GPCR	Tclin	4986
1164	fentanyl	OPRD1	N01AH01, N02AB03, N01AH51	GPCR	Tclin	4985
1164	fentanyl	KCNH2	N01AH01, N02AB03, N01AH51	Ion channel	Tclin	3757
1164	fentanyl	MAOA	N01AH01, N02AB03, N01AH51	Enzyme	Tclin	4128
1164	fentanyl	MAOB	N01AH01, N02AB03, N01AH51	Enzyme	Tclin	4129
1170	fexofenadine	HRH1	R06AX26	GPCR	Tclin	3269
1170	fexofenadine	ABCB1	R06AX26	Transporter	Tchem	5243
1170	fexofenadine	KCNH2	R06AX26	Ion channel	Tclin	3757
1171	finasteride	SRD5A2	D11AX10, G04CB01, G04CA51	Enzyme	Tclin	6716
1171	finasteride	CYP2C9	D11AX10, G04CB01, G04CA51	Enzyme	Tchem	1559
1171	finasteride	CYP2C19	D11AX10, G04CB01, G04CA51	Enzyme	Tchem	1557
1171	finasteride	SRD5A1	D11AX10, G04CB01, G04CA51	Enzyme	Tclin	6715
1171	finasteride	HSD3B1	D11AX10, G04CB01, G04CA51	Enzyme	Tchem	3283
1175	flavoxate	KCNH2	G04BD02	Ion channel	Tclin	3757
1175	flavoxate	PDE4A	G04BD02	Enzyme	Tclin	5141
1175	flavoxate	PDE4B	G04BD02	Enzyme	Tclin	5142
1175	flavoxate	PDE4C	G04BD02	Enzyme	Tclin	5143
1175	flavoxate	PDE4D	G04BD02	Enzyme	Tclin	5144
1175	flavoxate	PDE7A	G04BD02	Enzyme	Tclin	5150
1175	flavoxate	PDE7B	G04BD02	Enzyme	Tclin	27115
1175	flavoxate	PDE8A	G04BD02	Enzyme	Tclin	5151
1175	flavoxate	PDE8B	G04BD02	Enzyme	Tclin	8622
1176	flecainide	KCNA7	C01BC04	Ion channel	Tclin	3743
1176	flecainide	KCNA5	C01BC04	Ion channel	Tclin	3741
1176	flecainide	SCN4A	C01BC04	Ion channel	Tclin	6329
1176	flecainide	HCN4	C01BC04	Ion channel	Tclin	10021
1176	flecainide	SCN5A	C01BC04	Ion channel	Tclin	6331
1176	flecainide	KCNH2	C01BC04	Ion channel	Tclin	3757
1183	floxacillin	AR	J01CF05	Nuclear hormone receptor	Tclin	367
1183	floxacillin	MMP9	J01CF05	Enzyme	Tchem	4318
1184	floxuridine	TYMS	L01BC09	Enzyme	Tclin	7298
1187	fluconazole	CYP51A1	D01AC15, J02AC01, J01RA07	Enzyme	Tchem	1595
1187	fluconazole	CYP3A4	D01AC15, J02AC01, J01RA07	Enzyme	Tclin	1576
1187	fluconazole	CYP2C9	D01AC15, J02AC01, J01RA07	Enzyme	Tchem	1559
1187	fluconazole	CYP2C19	D01AC15, J02AC01, J01RA07	Enzyme	Tchem	1557
1188	flucytosine	HTR2A	D01AE21, J02AX01	GPCR	Tclin	3356
1189	fludarabine phosphate	POLA1	L01BB05	Enzyme	Tclin	5422
1189	fludarabine phosphate	RRM2	L01BB05	Enzyme	Tclin	6241
1189	fludarabine phosphate	RRM1	L01BB05	Enzyme	Tclin	6240
1191	fludrocortisone acetate	NR3C2	H02AA02, S01CA06, S02CA07, S03CA05	Nuclear hormone receptor	Tclin	4306
1191	fludrocortisone acetate	NR3C1	H02AA02, S01CA06, S02CA07, S03CA05	Nuclear hormone receptor	Tclin	2908
1193	flufenamic acid	MPO	M01AG03	Enzyme	Tchem	4353
1193	flufenamic acid	TRPM4	M01AG03	Ion channel	Tchem	54795
1193	flufenamic acid	TRPM2	M01AG03	Ion channel	Tchem	7226
1193	flufenamic acid	AKR1B1	M01AG03	Enzyme	Tclin	231
1193	flufenamic acid	AKR1C3	M01AG03	Enzyme	Tchem	8644
1193	flufenamic acid	AKR1C2	M01AG03	Enzyme	Tchem	1646
1193	flufenamic acid	AKR1C1	M01AG03	Enzyme	Tchem	1645
1193	flufenamic acid	AR	M01AG03	Nuclear hormone receptor	Tclin	367
1193	flufenamic acid	TTR	M01AG03	Secreted	Tclin	7276
1193	flufenamic acid	PTGS1	M01AG03	Enzyme	Tclin	5742
1193	flufenamic acid	PTGS2	M01AG03	Enzyme	Tclin	5743
1193	flufenamic acid	AKR1B10	M01AG03	Enzyme	Tchem	57016
1195	flumazenil	GABRA4	V03AB25	Ion channel	Tclin	2557
1195	flumazenil	GABRA1	V03AB25	Ion channel	Tclin	2554
1195	flumazenil	GABRB3	V03AB25	Ion channel	Tclin	2562
1195	flumazenil	GABRG2	V03AB25	Ion channel	Tclin	2566
1195	flumazenil	GABRA2	V03AB25	Ion channel	Tclin	2555
1195	flumazenil	GABRB3	V03AB25	Ion channel	Tclin	2562
1195	flumazenil	GABRG2	V03AB25	Ion channel	Tclin	2566
1195	flumazenil	GABRA3	V03AB25	Ion channel	Tclin	2556
1195	flumazenil	GABRB3	V03AB25	Ion channel	Tclin	2562
1195	flumazenil	GABRG2	V03AB25	Ion channel	Tclin	2566
1195	flumazenil	GABRA5	V03AB25	Ion channel	Tclin	2558
1195	flumazenil	GABRB3	V03AB25	Ion channel	Tclin	2562
1195	flumazenil	GABRG2	V03AB25	Ion channel	Tclin	2566
1195	flumazenil	GABRA6	V03AB25	Ion channel	Tclin	2559
1195	flumazenil	GABRB3	V03AB25	Ion channel	Tclin	2562
1195	flumazenil	GABRG2	V03AB25	Ion channel	Tclin	2566
1195	flumazenil	GABRA5	V03AB25	Ion channel	Tclin	2558
1195	flumazenil	GABRA1	V03AB25	Ion channel	Tclin	2554
1195	flumazenil	GABRA2	V03AB25	Ion channel	Tclin	2555
1195	flumazenil	GABRA3	V03AB25	Ion channel	Tclin	2556
1195	flumazenil	GABRA4	V03AB25	Ion channel	Tclin	2557
1195	flumazenil	GABRA5	V03AB25	Ion channel	Tclin	2558
1195	flumazenil	GABRA6	V03AB25	Ion channel	Tclin	2559
