act_id,struct_id,target_id,target_name,target_class,accession,gene,swissprot,act_value,act_unit,act_type,act_comment,act_source,relation,moa,moa_source,act_source_url,moa_source_url,action_type,first_in_class,tdl,act_ref_id,moa_ref_id,organism
37633,2561,83,D(2) dopamine receptor,GPCR,P14416,DRD2,DRD2_HUMAN,5.33460665,,Ki,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37635,2561,89,Adenosine receptor A2a,GPCR,P29274,ADORA2A,AA2AR_HUMAN,5.399571674,,Ki,DRUGMATRIX: Adenosine A2A radioligand binding (ligand: AB-MECA),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37637,2561,90,Alpha-2A adrenergic receptor,GPCR,P08913,ADRA2A,ADA2A_HUMAN,6.139063379,,Ki,DRUGMATRIX: Alpha-2A adrenergic receptor radioligand binding (ligand: MK-912),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37642,2561,98,Sodium-dependent serotonin transporter,Transporter,P31645,SLC6A4,SC6A4_HUMAN,5.906578315,,Ki,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37644,2561,99,Sodium-dependent noradrenaline transporter,Transporter,P23975,SLC6A2,SC6A2_HUMAN,5.835944708,,Ki,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37646,2561,100,5-hydroxytryptamine receptor 1A,GPCR,P08908,HTR1A,5HT1A_HUMAN,5.158077688,,Ki,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT1A radioligand binding (ligand: [3H] 8-OH-DPAT),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37648,2561,101,5-hydroxytryptamine receptor 2A,GPCR,P28223,HTR2A,5HT2A_HUMAN,5.862645889,,Ki,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37650,2561,102,5-hydroxytryptamine receptor 2B,GPCR,P41595,HTR2B,5HT2B_HUMAN,5.877456476,,Ki,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2B radioligand binding (ligand: [3H] Lysergic acid diethylamide),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37652,2561,103,5-hydroxytryptamine receptor 2C,GPCR,P28335,HTR2C,5HT2C_HUMAN,6.617982957,,Ki,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2C radioligand binding (ligand: [3H] Mesulergine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37656,2561,107,Alpha-2B adrenergic receptor,GPCR,P18089,ADRA2B,ADA2B_HUMAN,5.794254459,,Ki,DRUGMATRIX: Alpha-2B adrenergic receptor radioligand binding (ligand: Rauwolscine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37658,2561,108,D(3) dopamine receptor,GPCR,P35462,DRD3,DRD3_HUMAN,6.438898616,,Ki,DRUGMATRIX: Dopamine D3 radioligand binding (ligand: [3H] Spiperone),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37660,2561,111,Histamine H2 receptor,GPCR,P25021,HRH2,HRH2_HUMAN,5.034328029,,Ki,DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37662,2561,113,Muscarinic acetylcholine receptor M1,GPCR,P11229,CHRM1,ACM1_HUMAN,6.166852888,,Ki,DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37664,2561,114,Muscarinic acetylcholine receptor M2,GPCR,P08172,CHRM2,ACM2_HUMAN,5.557363474,,Ki,DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37666,2561,115,Muscarinic acetylcholine receptor M3,GPCR,P20309,CHRM3,ACM3_HUMAN,6.200659451,,Ki,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37668,2561,116,Muscarinic acetylcholine receptor M4,GPCR,P08173,CHRM4,ACM4_HUMAN,6.172630727,,Ki,DRUGMATRIX: Muscarinic M4 radioligand binding (ligand: [3H] N-Methylscopolamine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37670,2561,117,Muscarinic acetylcholine receptor M5,GPCR,P08912,CHRM5,ACM5_HUMAN,5.731188096,,Ki,DRUGMATRIX: Muscarinic M5 radioligand binding (ligand: [3H] N-Methylscopolamine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37672,2561,129,Beta-3 adrenergic receptor,GPCR,P13945,ADRB3,ADRB3_HUMAN,5.238222462,,Ki,DRUGMATRIX: Adrenergic beta3 radioligand binding (ligand: [125I] Cyanopindolol),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37674,2561,144,Sodium-dependent dopamine transporter,Transporter,Q01959,SLC6A3,SC6A3_HUMAN,5.835052627,,Ki,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37676,2561,146,Adenosine receptor A1,GPCR,P30542,ADORA1,AA1R_HUMAN,4.85811145,,Ki,DRUGMATRIX: Adenosine A1 radioligand binding (ligand: DPCPX),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37678,2561,148,Adenosine receptor A3,GPCR,P0DMS8,ADORA3,AA3R_HUMAN,5.67943832,,Ki,DRUGMATRIX: Adenosine A3 radioligand binding (ligand: AB-MECA),DRUG MATRIX,=,,,,,,,Tchem,,,Homo sapiens
37680,2561,158,D(4) dopamine receptor,GPCR,P21917,DRD4,DRD4_HUMAN,5.407490152,,Ki,DRUGMATRIX: Dopamine D4.2 radioligand binding (ligand: [3H] Spiperone),DRUG MATRIX,=,,,,,,,Tchem,,,Homo sapiens
37682,2561,170,Alpha-1D adrenergic receptor,GPCR,P25100,ADRA1D,ADA1D_HUMAN,5.611011215,,Ki,DRUGMATRIX: Alpha-1D adrenergic receptor radioligand binding (ligand: prazosin),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37686,2561,176,Kappa-type opioid receptor,GPCR,P41145,OPRK1,OPRK_HUMAN,5.203981031,,Ki,"DRUGMATRIX: Opiate kappa (OP2, KOP) radioligand binding (ligand: [3H] Diprenorphine)",DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37688,2561,249,Delta-type opioid receptor,GPCR,P41143,OPRD1,OPRD_HUMAN,5.327717375,,Ki,"DRUGMATRIX: Opiate delta1 (OP1, DOP) radioligand binding (ligand: [3H] Naltrindole)",DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
94136,575,91,Sigma non-opioid intracellular receptor 1,Membrane receptor,Q99720,SIGMAR1,SGMR1_HUMAN,6.21,,IC50,,WOMBAT-PK,=,,,,,,,Tclin,,,Homo sapiens
37690,2561,387,Epidermal growth factor receptor,Kinase,P00533,EGFR,EGFR_HUMAN,5.449404793,,IC50,"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))",DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37691,2561,417,Substance-P receptor,GPCR,P25103,TACR1,NK1R_HUMAN,5.068542129,,Ki,DRUGMATRIX: Tachykinin NK1 radioligand binding (ligand: [3H] Substance P),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37693,2561,533,Tyrosine-protein kinase Lck,Kinase,P06239,LCK,LCK_HUMAN,5.095122233,,IC50,"DRUGMATRIX: Protein Tyrosine Kinase, LCK enzyme inhibition (substrate: Poly(Glu:Tyr))",DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37694,2561,535,Tyrosine-protein kinase Fyn,Kinase,P06241,FYN,FYN_HUMAN,5.922632095,,IC50,"DRUGMATRIX: Protein Tyrosine Kinase, Fyn enzyme inhibition (substrate: Poly(Glu:Tyr))",DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37695,2561,546,Receptor tyrosine-protein kinase erbB-2,Kinase,P04626,ERBB2,ERBB2_HUMAN,5.530325227,,IC50,"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))",DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37696,2561,621,Thromboxane-A synthase,Enzyme,P24557,TBXAS1,THAS_HUMAN,6.038104526,,IC50,DRUGMATRIX: Thromboxane Synthetase enzyme inhibition (substrate: PGH2),DRUG MATRIX,=,,,,,,,Tchem,,,Homo sapiens
37697,2561,931,Substance-K receptor,GPCR,P21452,TACR2,NK2R_HUMAN,5.912573543,,Ki,DRUGMATRIX: Tachykinin NK2  radioligand binding (ligand: [3H] SR-48968),DRUG MATRIX,=,,,,,,,Tchem,,,Homo sapiens
37699,2561,988,Androgen receptor,Transcription factor,P15207,Ar,ANDR_RAT,4.820793024,,Ki,DRUGMATRIX: Androgen (Testosterone) AR radioligand binding (ligand: [3H] Mibolerone),DRUG MATRIX,=,,,,,,,,,,Rattus norvegicus
37701,2561,48,Sodium/potassium-transporting ATPase subunit alpha-2,Ion channel,D2WKD8,ATP1A2,AT1A2_PIG,4.806569276,,IC50,"DRUGMATRIX: ATPase, Na+/K+ enzyme inhibition (substrate: ATP)",DRUG MATRIX,=,,,,,,,,,,Sus scrofa
37702,2561,1715,B2 bradykinin receptor,GPCR,P30411,BDKRB2,BKRB2_HUMAN,4.919085041,,Ki,DRUGMATRIX: Bradykinin B2 radioligand binding (ligand: [3H] Bradykinin),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37704,2561,1716,Melanocortin receptor 4,GPCR,P32245,MC4R,MC4R_HUMAN,4.533013817,,Ki,DRUGMATRIX: Melanocortin MC4 radioligand binding (ligand: [125I] NDP-alpha-MSH),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37706,2561,1717,Melanocortin receptor 5,GPCR,P33032,MC5R,MC5R_HUMAN,4.604044903,,Ki,DRUGMATRIX: Melanocortin MC5 radioligand binding (ligand: [125I] NDP-alpha-MSH),DRUG MATRIX,=,,,,,,,Tchem,,,Homo sapiens
37708,2561,1718,Melanocortin receptor 3,GPCR,P41968,MC3R,MC3R_HUMAN,4.761226498,,Ki,DRUGMATRIX: Melanocortin MC3 radioligand binding (ligand: [125I] NDP-alpha-MSH),DRUG MATRIX,=,,,,,,,Tchem,,,Homo sapiens
37710,2561,1721,Membrane-associated progesterone receptor component 1,Membrane receptor,P70580,Pgrmc1,PGRC1_RAT,6.419075024,,Ki,DRUGMATRIX: Sigma2 radioligand binding (ligand: [3H] Ifenprodil),DRUG MATRIX,=,,,,,,,,,,Rattus norvegicus
37712,2561,1725,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform,Enzyme,Q08209,PPP3CA,PP2BA_HUMAN,4.514661944,,IC50,"DRUGMATRIX: Protein Serine/Threonine Phosphatase, PPP3CA (Calcineurin, PP2B) enzyme inhibition (substrate: DiFMUP)",DRUG MATRIX,=,,,,,,,Tchem,,,Homo sapiens
37713,2561,1727,Progesterone receptor,Transcription factor,Q690N0,PGR,Q690N0_BOVIN,5.58686795,,Ki,DRUGMATRIX: Progesterone radioligand binding (ligand: [3H] R-5020),DRUG MATRIX,=,,,,,,,,,,Bos taurus
37715,2572,1708,Beta-lactamase 1,Enzyme,P10424,penPC,BLA1_BACCE,6.524328812,,IC50,DRUGMATRIX: beta-Lactamase enzyme inhibition (substrate: Nitrocefin),DRUG MATRIX,=,,,,,,,,,,Bacillus cereus
37716,2595,66,Prostaglandin G/H synthase 1,Enzyme,P23219,PTGS1,PGH1_HUMAN,5.943095149,,IC50,DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37717,2597,90,Alpha-2A adrenergic receptor,GPCR,P08913,ADRA2A,ADA2A_HUMAN,5.669870438,,Ki,DRUGMATRIX: Alpha-2A adrenergic receptor radioligand binding (ligand: MK-912),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37719,2597,91,Sigma non-opioid intracellular receptor 1,Membrane receptor,Q99720,SIGMAR1,SGMR1_HUMAN,6.628193541,,Ki,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37721,2597,99,Sodium-dependent noradrenaline transporter,Transporter,P23975,SLC6A2,SC6A2_HUMAN,5.387703674,,Ki,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37723,2597,145,Cytochrome P450 2D6,Enzyme,P10635,CYP2D6,CP2D6_HUMAN,6.698970004,,IC50,"DRUGMATRIX: CYP450, 2D6 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37724,2597,1721,Membrane-associated progesterone receptor component 1,Membrane receptor,P70580,Pgrmc1,PGRC1_RAT,7.661543506,,Ki,DRUGMATRIX: Sigma2 radioligand binding (ligand: [3H] Ifenprodil),DRUG MATRIX,=,,,,,,,,,,Rattus norvegicus
37726,2599,82,D(1A) dopamine receptor,GPCR,P21728,DRD1,DRD1_HUMAN,4.894830572,,Ki,DRUGMATRIX: Dopamine D1 radioligand binding (ligand: [3H] SCH-23390),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37728,2599,90,Alpha-2A adrenergic receptor,GPCR,P08913,ADRA2A,ADA2A_HUMAN,6.432973634,,Ki,DRUGMATRIX: Alpha-2A adrenergic receptor radioligand binding (ligand: MK-912),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37730,2599,91,Sigma non-opioid intracellular receptor 1,Membrane receptor,Q99720,SIGMAR1,SGMR1_HUMAN,6.669586227,,Ki,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37732,2599,98,Sodium-dependent serotonin transporter,Transporter,P31645,SLC6A4,SC6A4_HUMAN,5.215668052,,Ki,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37734,2599,99,Sodium-dependent noradrenaline transporter,Transporter,P23975,SLC6A2,SC6A2_HUMAN,4.59890978,,Ki,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37736,2599,101,5-hydroxytryptamine receptor 2A,GPCR,P28223,HTR2A,5HT2A_HUMAN,5.631527162,,Ki,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37738,2599,103,5-hydroxytryptamine receptor 2C,GPCR,P28335,HTR2C,5HT2C_HUMAN,5.438183336,,Ki,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2C radioligand binding (ligand: [3H] Mesulergine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37740,2599,107,Alpha-2B adrenergic receptor,GPCR,P18089,ADRA2B,ADA2B_HUMAN,5.904481958,,Ki,DRUGMATRIX: Alpha-2B adrenergic receptor radioligand binding (ligand: Rauwolscine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37742,2599,108,D(3) dopamine receptor,GPCR,P35462,DRD3,DRD3_HUMAN,5.795880017,,Ki,DRUGMATRIX: Dopamine D3 radioligand binding (ligand: [3H] Spiperone),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37744,2599,113,Muscarinic acetylcholine receptor M1,GPCR,P11229,CHRM1,ACM1_HUMAN,5.861697302,,Ki,DRUGMATRIX: Muscarinic M1 radioligand binding (ligand: [3H] N-Methylscopolamine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37746,2599,114,Muscarinic acetylcholine receptor M2,GPCR,P08172,CHRM2,ACM2_HUMAN,5.338187314,,Ki,DRUGMATRIX: Muscarinic M2 radioligand binding (ligand: [3H] N-Methylscopolamine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37748,2599,115,Muscarinic acetylcholine receptor M3,GPCR,P20309,CHRM3,ACM3_HUMAN,5.511308302,,Ki,DRUGMATRIX: Muscarinic M3 radioligand binding (ligand: [3H] N-Methylscopolamine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37750,2599,116,Muscarinic acetylcholine receptor M4,GPCR,P08173,CHRM4,ACM4_HUMAN,5.71828503,,Ki,DRUGMATRIX: Muscarinic M4 radioligand binding (ligand: [3H] N-Methylscopolamine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37752,2599,117,Muscarinic acetylcholine receptor M5,GPCR,P08912,CHRM5,ACM5_HUMAN,5.503901008,,Ki,DRUGMATRIX: Muscarinic M5 radioligand binding (ligand: [3H] N-Methylscopolamine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37754,2599,132,Alpha-2C adrenergic receptor,GPCR,P18825,ADRA2C,ADA2C_HUMAN,7.214670165,,Ki,DRUGMATRIX: Adrenergic Alpha-2C radioligand binding (ligand: [3H] MK-912),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37756,2599,144,Sodium-dependent dopamine transporter,Transporter,Q01959,SLC6A3,SC6A3_HUMAN,5.36181036,,Ki,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37758,2599,170,Alpha-1D adrenergic receptor,GPCR,P25100,ADRA1D,ADA1D_HUMAN,5.269702338,,Ki,DRUGMATRIX: Alpha-1D adrenergic receptor radioligand binding (ligand: prazosin),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37762,2599,251,Acetylcholinesterase,Enzyme,P22303,ACHE,ACES_HUMAN,4.666089457,,IC50,DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37763,2599,535,Tyrosine-protein kinase Fyn,Kinase,P06241,FYN,FYN_HUMAN,4.962732905,,IC50,"DRUGMATRIX: Protein Tyrosine Kinase, Fyn enzyme inhibition (substrate: Poly(Glu:Tyr))",DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37764,2599,49,Sodium/nucleoside cotransporter 1,Transporter,O00337,SLC28A1,S28A1_HUMAN,5.373044049,,Ki,DRUGMATRIX: Sodium/nucleoside co-transporter radioligand binding (ligand: nitrobenzylthioinosine),DRUG MATRIX,=,,,,,,,Tbio,,,Homo sapiens
37766,2599,50,5-hydroxytryptamine receptor 4,GPCR,O70528,HTR4,5HT4R_CAVPO,5.608535588,,Ki,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT4 radioligand binding (ligand: [3H] GR-113808),DRUG MATRIX,=,,,,,,,,,,Cavia porcellus
37768,2599,1709,Arachidonate 15-lipoxygenase,Enzyme,P12530,ALOX15,LOX15_RABIT,5.611543547,,IC50,DRUGMATRIX: Lipoxygenase 15-LO enzyme inhibition (substrate: Linoleic acid),DRUG MATRIX,=,,,,,,,,,,Oryctolagus cuniculus
37769,2599,1711,Alpha-1B adrenergic receptor,GPCR,P15823,Adra1b,ADA1B_RAT,5.101549081,,Ki,DRUGMATRIX: Alpha-1B adrenergic receptor radioligand binding (ligand: prazosin),DRUG MATRIX,=,,,,,,,,,,Rattus norvegicus
37771,2599,1713,5-hydroxytryptamine receptor 1B,GPCR,P28564,Htr1b,5HT1B_RAT,4.388680381,,Ki,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT1B radioligand binding (ligand: [125I] Cyanopindolol),DRUG MATRIX,=,,,,,,,,,,Rattus norvegicus
37773,2599,1721,Membrane-associated progesterone receptor component 1,Membrane receptor,P70580,Pgrmc1,PGRC1_RAT,6.709965389,,Ki,DRUGMATRIX: Sigma2 radioligand binding (ligand: [3H] Ifenprodil),DRUG MATRIX,=,,,,,,,,,,Rattus norvegicus
37775,2600,82,D(1A) dopamine receptor,GPCR,P21728,DRD1,DRD1_HUMAN,5.873868593,,Ki,DRUGMATRIX: Dopamine D1 radioligand binding (ligand: [3H] SCH-23390),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37777,2600,83,D(2) dopamine receptor,GPCR,P14416,DRD2,DRD2_HUMAN,5.68697689,,Ki,DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37779,2600,99,Sodium-dependent noradrenaline transporter,Transporter,P23975,SLC6A2,SC6A2_HUMAN,5.718512112,,Ki,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37781,2600,101,5-hydroxytryptamine receptor 2A,GPCR,P28223,HTR2A,5HT2A_HUMAN,7.13667714,,Ki,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37783,2600,102,5-hydroxytryptamine receptor 2B,GPCR,P41595,HTR2B,5HT2B_HUMAN,7.522878745,,Ki,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2B radioligand binding (ligand: [3H] Lysergic acid diethylamide),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37785,2600,103,5-hydroxytryptamine receptor 2C,GPCR,P28335,HTR2C,5HT2C_HUMAN,6.190440285,,Ki,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2C radioligand binding (ligand: [3H] Mesulergine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37787,2600,104,5-hydroxytryptamine receptor 6,GPCR,P50406,HTR6,5HT6R_HUMAN,6.217527376,,Ki,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide),DRUG MATRIX,=,,,,,,,Tchem,,,Homo sapiens
37789,2600,108,D(3) dopamine receptor,GPCR,P35462,DRD3,DRD3_HUMAN,6.2915791,,Ki,DRUGMATRIX: Dopamine D3 radioligand binding (ligand: [3H] Spiperone),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37792,2600,132,Alpha-2C adrenergic receptor,GPCR,P18825,ADRA2C,ADA2C_HUMAN,6.263603498,,Ki,DRUGMATRIX: Adrenergic Alpha-2C radioligand binding (ligand: [3H] MK-912),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37794,2600,144,Sodium-dependent dopamine transporter,Transporter,Q01959,SLC6A3,SC6A3_HUMAN,6.692503962,,Ki,DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37796,2600,387,Epidermal growth factor receptor,Kinase,P00533,EGFR,EGFR_HUMAN,5.447818661,,IC50,"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))",DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37797,2600,510,C-C chemokine receptor type 5,GPCR,P51681,CCR5,CCR5_HUMAN,6.069560405,,Ki,DRUGMATRIX: Chemokine CCR5 radioligand binding (ligand: [125I] MIP-1alpha),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37799,2600,535,Tyrosine-protein kinase Fyn,Kinase,P06241,FYN,FYN_HUMAN,5.213035741,,IC50,"DRUGMATRIX: Protein Tyrosine Kinase, Fyn enzyme inhibition (substrate: Poly(Glu:Tyr))",DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37800,2600,931,Substance-K receptor,GPCR,P21452,TACR2,NK2R_HUMAN,6.049635146,,Ki,DRUGMATRIX: Tachykinin NK2  radioligand binding (ligand: [3H] SR-48968),DRUG MATRIX,=,,,,,,,Tchem,,,Homo sapiens
37802,2600,1711,Alpha-1B adrenergic receptor,GPCR,P15823,Adra1b,ADA1B_RAT,5.733768303,,Ki,DRUGMATRIX: Alpha-1B adrenergic receptor radioligand binding (ligand: prazosin),DRUG MATRIX,=,,,,,,,,,,Rattus norvegicus
37804,2607,127,Glucocorticoid receptor,Nuclear hormone receptor,P04150,NR3C1,GCR_HUMAN,5.836540448,,Ki,DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37808,2607,1727,Progesterone receptor,Transcription factor,Q690N0,PGR,Q690N0_BOVIN,6.598599459,,Ki,DRUGMATRIX: Progesterone radioligand binding (ligand: [3H] R-5020),DRUG MATRIX,=,,,,,,,,,,Bos taurus
37810,2610,91,Sigma non-opioid intracellular receptor 1,Membrane receptor,Q99720,SIGMAR1,SGMR1_HUMAN,6.153044675,,Ki,DRUGMATRIX: Sigma1 radioligand binding (ligand: [3H] Haloperidol),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37812,2610,101,5-hydroxytryptamine receptor 2A,GPCR,P28223,HTR2A,5HT2A_HUMAN,6.010550182,,Ki,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37814,2610,103,5-hydroxytryptamine receptor 2C,GPCR,P28335,HTR2C,5HT2C_HUMAN,5.76649624,,Ki,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2C radioligand binding (ligand: [3H] Mesulergine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37816,2610,313,Amine oxidase [flavin-containing] A,Enzyme,P21397,MAOA,AOFA_HUMAN,6.498940738,,IC50,DRUGMATRIX: Monoamine Oxidase MAO-A enzyme inhibition (substrate: Kynuramine),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37819,2621,312,Cytochrome P450 1A2,Enzyme,P05177,CYP1A2,CP1A2_HUMAN,6.096910013,,IC50,"DRUGMATRIX: CYP450, 1A2 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)",DRUG MATRIX,=,,,,,,,Tchem,,,Homo sapiens
37820,2632,66,Prostaglandin G/H synthase 1,Enzyme,P23219,PTGS1,PGH1_HUMAN,6.221125528,,IC50,DRUGMATRIX: Cyclooxygenase COX-1 enzyme inhibition (substrate: Arachidonic acid),DRUG MATRIX,=,,,,,,,Tclin,,,Homo sapiens
37821,2632,148,Adenosine receptor A3,GPCR,P0DMS8,ADORA3,AA3R_HUMAN,4.911580383,,Ki,DRUGMATRIX: Adenosine A3 radioligand binding (ligand: AB-MECA),DRUG MATRIX,=,,,,,,,Tchem,,,Homo sapiens
