id,struct_id,approval,type,applicant,orphan
889,2785,1969-10-24,FDA,,
890,176,1985-12-24,FDA,WYETH PHARMS INC,
891,39,1995-09-06,FDA,BAYER HLTHCARE,
892,543,1982-11-18,FDA,,
893,1585,1956-05-08,FDA,KING PHARMS R AND D,
894,403,1978-06-28,FDA,US PHARMS HOLDINGS I,
895,2590,1992-07-14,FDA,HQ SPECLT PHARMA,t
896,3944,1996-05-17,FDA,BRISTOL MYERS SQUIBB,
897,2422,1995-12-06,FDA,HOFFMANN LA ROCHE,
898,778,1999-09-21,FDA,,
899,3483,2006-09-15,FDA,SCHERING,
900,254,2003-06-20,FDA,BRISTOL MYERS SQUIBB,
901,1513,1992-09-11,FDA,JANSSEN PHARMS,
902,2816,2000-04-12,FDA,VALEANT LUXEMBOURG,
903,2391,1996-03-01,FDA,ABBVIE,
904,2805,1998-09-25,FDA,ENDO PHARM,t
905,3258,2008-12-22,FDA,LANTHEUS MEDCL,
906,668,1991-10-31,FDA,ABBVIE,
907,276,1991-11-01,FDA,,
908,3300,1959-02-09,FDA,AKORN,
909,2088,1974-07-26,FDA,,
910,1464,1985-12-31,FDA,BRACCO,
911,2827,1994-12-23,FDA,PIERRE FABRE,
912,882,1975-10-24,FDA,EUROHLTH INTL SARL,
913,3482,1957-04-17,FDA,,
914,2379,2004-05-25,FDA,SALIX PHARMS,t
915,1788,1978-08-23,FDA,,
916,1473,1995-12-21,FDA,GUERBET,
917,1468,1995-05-10,FDA,BAYER HLTHCARE,
918,2552,1994-04-08,FDA,ASTELLAS,t
919,1471,1988-12-30,FDA,LIEBEL-FLARSHEIM,
920,939,1996-05-14,FDA,SANOFI AVENTIS US,
921,2168,2001-12-13,FDA,VALEANT BERMUDA,
922,2823,1965-11-05,FDA,,
923,2581,2004-04-01,FDA,SANOFI AVENTIS US,
924,1461,1985-12-26,FDA,GE HEALTHCARE,
925,2377,1971-05-21,FDA,SANOFI AVENTIS US,
926,2825,1963-07-10,FDA,,
927,1040,1998-05-18,FDA,SCHERING,
928,925,1995-06-19,FDA,,
929,2376,1992-12-23,FDA,PHARMACIA AND UPJOHN,t
930,2044,1992-12-29,FDA,HQ SPCLT PHARMA,t
931,3972,1996-11-22,FDA,MERCK SHARP DOHME,
932,2378,1998-06-22,FDA,SANOFI AVENTIS US,t
933,2446,1999-09-15,FDA,PF PRISM CV,t
936,661,1995-12-15,FDA,ABBVIE,
937,259,1983-11-23,FDA,,
938,1118,2009-03-30,FDA,NOVARTIS,
939,4106,1981-10-30,FDA,FOREST LABS INC,
940,1980,1988-10-21,FDA,NOVARTIS,t
941,2349,1999-09-21,FDA,,
942,1822,1992-01-22,FDA,ABBVIE,
943,2974,1991-03-07,FDA,,
944,817,1978-02-21,FDA,FERRING PHARMS INC,
945,2223,1970-05-05,FDA,,
946,1546,2007-08-30,FDA,IPSEN PHARMA,t
947,2977,2001-01-26,FDA,MERCK,
948,1358,1939-02-09,FDA,ORGANON USA INC,
950,2958,1982-09-30,FDA,,
951,760,1983-11-14,FDA,NOVARTIS,t
952,1559,1985-04-09,FDA,,
953,774,1964-12-10,FDA,RECORDATI RARE,
954,1472,1985-07-26,FDA,,
955,1327,1989-12-29,FDA,ASTRAZENECA,
956,1798,2005-03-16,FDA,FUJISAWA HLTHCARE,
957,2968,2000-06-15,FDA,ACTAVIS LABS UT INC,
958,1868,1990-02-13,FDA,GD SEARLE LLC,
959,2975,1991-12-24,FDA,,
960,35,2003-11-25,FDA,SPECIALITY EUROPEAN,
962,583,2000-08-11,FDA,EMD SERONO INC,
963,1236,2001-12-07,FDA,MYLAN IRELAND LTD,
964,3302,1996-03-22,FDA,GE HEALTHCARE,
965,1279,1999-07-29,FDA,ORGANON USA INC,
966,783,2003-09-12,FDA,CUBIST,
967,4116,2009-09-11,FDA,THERAVANCE BIOPHARMA,
968,777,2014-05-23,FDA,DURATA THERAPS INTL,
969,385,2000-12-15,FDA,MEDICINES CO,
970,2878,2004-12-28,FDA,JAZZ PHARMS INTL,
971,2433,1990-12-28,FDA,,
972,1901,2001-08-10,FDA,SCIOS LLC,
973,2994,1960-11-14,FDA,,
974,4190,2011-11-16,FDA,INCYTE CORP,t
975,4191,2008-10-31,FDA,PFIZER,
976,2236,2005-03-16,FDA,ASTRAZENECA AB,
977,1123,2005-04-28,FDA,ASTRAZENECA AB,
978,1010,2003-03-13,FDA,ROCHE,
979,4196,1949-09-15,FDA,,
980,4197,1949-05-18,FDA,HOSPIRA,
981,4207,1970-04-06,FDA,,
982,4209,1976-06-23,FDA,PFIZER,
983,4210,2002-08-09,FDA,,
984,2995,1998-03-06,FDA,,
985,4122,1985-05-24,FDA,PROMETHEUS LABS,
986,4123,2006-01-31,FDA,SUCAMPO PHARMA LLC,
987,4124,2006-10-06,FDA,MERCK,t
988,4133,1989-03-03,FDA,,
989,4135,2007-02-23,FDA,SHIRE DEVELOPMENT,
990,4137,2006-12-19,FDA,JANSSEN PHARMS,
991,4143,2006-06-23,FDA,JANSSEN PRODS,
992,4147,1999-12-08,FDA,LIEBEL-FLARSHEIM,
993,4149,2007-10-12,FDA,SHIONOGI INC,
995,4152,1986-03-31,FDA,,
996,4153,2010-06-17,FDA,SANOFI AVENTIS US,
997,4161,2007-05-30,FDA,PF PRISM CV,
998,4163,2010-01-22,FDA,ACORDA,t
999,4164,2010-01-25,FDA,NOVO NORDISK INC,
1000,4165,2010-07-28,FDA,ALLERGAN,
1001,4166,2010-08-13,FDA,LAB HRA PHARMA,
1002,4167,2010-09-21,FDA,NOVARTIS,
1003,4168,2010-10-28,FDA,SUNOVION PHARMS INC,
1004,4169,2010-10-29,FDA,CEREXA,
1005,4170,2010-11-10,FDA,THERATECHNOLOGIES,
1006,4171,2010-11-15,FDA,EISAI INC,
1007,4172,2011-05-13,FDA,MERCK SHARP DOHME,
1008,4173,2011-05-23,FDA,VERTEX PHARMS,
1009,4174,2011-05-20,FDA,JANSSEN PRODS,
1010,4175,2011-05-02,FDA,BOEHRINGER INGELHEIM,
1011,4176,2011-04-28,FDA,JANSSEN BIOTECH,
1012,4177,2011-04-06,FDA,XENOPORT INC,
1013,4178,2011-04-06,FDA,IPR PHARMS INC,t
1014,4179,2011-03-14,FDA,BAYER HLTHCARE,
1015,4180,2011-05-27,FDA,CUBIST PHARMS,
1016,4181,2011-06-10,FDA,GLAXOSMITHKLINE,
1017,4182,2011-07-01,FDA,JANSSEN PHARMS,
1018,4183,2011-07-01,FDA,NOVARTIS,
1019,4184,2011-07-20,FDA,ASTRAZENECA LP,
1020,4185,2011-08-17,FDA,HOFFMANN LA ROCHE,t
1021,4227,2012-01-30,FDA,GENENTECH,
1022,4228,2012-01-31,FDA,VERTEX PHARMS,t
1023,4232,2012-03-06,FDA,DISCOVERY LABS,
1024,4260,1940-09-17,FDA,POYTHRESS,
1025,4283,2008-11-20,FDA,JANSSEN PHARMS,
1026,4285,2012-04-06,FDA,AVID RADIOPHARMS INC,
1027,4298,2012-12-28,FDA,BRISTOL MYERS SQUIBB,
1028,4299,2012-08-27,FDA,GILEAD SCIENCES INC,
1029,4300,2012-08-27,FDA,GILEAD SCIENCES INC,
1030,4301,2013-10-25,FDA,GE HEALTHCARE,
1031,4302,1961-08-11,FDA,SHIONOGI INC,
1032,4303,2013-11-08,FDA,SUNOVION PHARMS INC,
1033,4305,2012-04-27,FDA,VIVUS,
1034,4310,2008-10-28,FDA,UCB INC,
1035,4318,2013-07-12,FDA,BOEHRINGER INGELHEIM,t
1036,4322,2011-02-25,FDA,ARBOR PHARMS IRELAND,
1038,4324,1998-10-30,FDA,,
1039,4329,2012-12-14,FDA,NOVARTIS,t
1040,4627,1976-07-21,FDA,BRACCO,
1041,4334,2013-10-03,FDA,WYETH PHARMS PFIZER,
1042,4337,2007-06-15,FDA,GILEAD,t
1043,4340,2013-01-25,FDA,TAKEDA PHARMS USA,
1044,4355,2006-09-28,FDA,,
1045,4357,2006-02-17,FDA,VICURON,
1046,4359,2012-09-04,FDA,WYETH PHARMS INC,t
1047,4361,1983-07-28,FDA,,
1048,4370,1982-10-01,FDA,,
1049,4373,1987-12-23,FDA,,
1050,4374,2012-06-27,FDA,EISAI INC,
1051,4379,2008-12-24,FDA,FERRING,
1052,4380,2008-02-29,FDA,WYETH PHARMS INC,
1053,4382,2012-06-28,FDA,APGDI,
1054,4392,1978-12-19,FDA,HQ SPCLT PHARMA,
1055,4399,2008-11-20,FDA,NOVARTIS PHARMS CORP,t
1056,4405,2000-05-26,FDA,DAIICHI SANKYO,
1057,4410,2008-12-15,FDA,GENZYME,t
1058,4411,1981-07-14,FDA,,
1059,4452,1985-12-27,FDA,FOUGERA PHARMS,
1060,4470,2003-03-27,FDA,,
1061,4471,2004-11-23,FDA,BRACCO,
1062,4472,2007-08-23,FDA,FEINSTEIN,
1063,4473,2012-07-16,FDA,,
1064,4483,2012-07-20,FDA,ONYX PHARMS,t
1065,4484,2012-07-23,FDA,ASTRAZENECA PHARMS,
1066,4485,1977-09-14,FDA,PHARMACIA AND UPJOHN,
1067,4487,1958-06-05,FDA,CONCORDIA PHARMS INC,
1069,4493,1982-12-14,FDA,,
1070,4494,1993-01-08,FDA,GE HEALTHCARE,
1072,4497,2003-03-20,FDA,WARNER IRELAND,
1073,4503,1981-07-29,FDA,,
1075,4507,1974-11-27,FDA,RANBAXY,
1076,4516,1970-04-22,FDA,AMPHASTAR PHARMS INC,
1077,4532,1997-11-26,FDA,,
1078,4554,2007-04-27,FDA,GLAXOSMITHKLINE,
1079,4558,1988-06-02,FDA,BAYER HLTHCARE,
1080,4566,2002-07-17,FDA,JAZZ PHARMS,t
1081,4569,1997-02-28,FDA,FOUGERA PHARMS,
1082,4585,2004-10-26,FDA,SHIRE LLC,
1083,4606,1977-08-22,FDA,PROMIUS PHARMA LLC,
1084,4608,2004-12-16,FDA,DORC,
1085,4609,1953-12-24,FDA,ENDO PHARMS,
1086,4614,2010-03-30,FDA,CHEMISCH FBRK KRSSLR,
1087,4616,2008-04-24,FDA,SALIX PHARMS,
1088,4622,2012-08-30,FDA,FOREST LABS LLC,
1089,4623,2011-01-18,FDA,PARAPRO LLC,
1090,4628,2012-08-31,FDA,ASTELLAS,
1091,4634,2012-09-12,FDA,SANOFI AVENTIS US,
1092,4635,2012-09-12,FDA,MCPRF,
1093,4646,2008-07-03,FDA,BAYER HLTHCARE,
1094,4647,1986-02-11,FDA,ALCON,
1095,4651,2002-05-31,FDA,IMCOR PHARMS CO,
1096,4653,1950-12-08,FDA,PARKEDALE,
1097,4667,1965-03-03,FDA,MERCK SHARP DOHME,
1098,4677,2012-10-26,FDA,IVAX INTL,t
1099,4678,2014-08-06,FDA,THE MEDICINES CO,
1100,4684,2012-10-22,FDA,EISAI INC,
1101,4698,1974-11-21,FDA,MALLINCKRODT,
1102,4713,2012-11-06,FDA,PF PRISM CV,
1103,4715,2012-11-29,FDA,EXELIXIS,t
1104,4716,2012-12-14,FDA,ARIAD,t
1105,4717,1974-07-25,FDA,ALLERQUEST,
1106,4718,2012-12-21,FDA,NPS PHARMS INC,t
1109,4742,1973-07-31,FDA,BRISTOL MYERS SQUIBB,
1110,4744,2012-12-31,FDA,SALIX PHARMS,
1111,4747,2013-01-29,FDA,GENZYME CORP,t
1112,4799,2013-05-10,FDA,GLAXO GRP LTD,
1113,4800,2013-05-15,FDA,BAYER HLTHCARE,
1114,4801,2013-05-29,FDA,NOVARTIS PHARMS CORP,t
1115,4802,2013-05-29,FDA,NOVARTIS PHARMS CORP,t
1117,4804,2004-12-15,FDA,BIOVITRUM AB,
1118,4821,1978-02-21,FDA,ARMOUR PHARM,
1119,4826,2014-02-24,FDA,AMYLIN PHARMS LLC,t
1120,4846,2009-11-27,FDA,DYAX CORP.,
1121,4870,2014-05-08,FDA,MERCK SHARP DOHME,
1122,4855,1942-05-08,FDA,WYETH PHARMS INC,
1123,4857,1977-05-19,FDA,PHARMACIA AND UPJOHN,
1124,4860,2003-10-02,FDA,HEYL CHEMISCH,t
1125,4864,2013-07-25,FDA,FOREST LABS INC,
1126,4879,1993-03-29,FDA,SANOFI AVENTIS US,
1127,4904,2002-12-31,FDA,ABBVIE INC,
1128,4905,2004-12-17,FDA,VALEANT PHARMS LLC,
1129,4906,2010-09-01,Korean Food and Drug Administration (KFDA),,
1130,4830,2014-03-20,EMA,,
1132,4875,2014-06-27,EMA,,
1133,4907,2014-10-23,EMA,,
1134,4819,2013-11-22,EMA,,
1136,4897,2011-04-22,PMDA,,
1137,4890,2014-01-17,PMDA,,
1138,4888,2013-06-28,PMDA,Senwa Kegaku Kenkyushp,
1139,4894,2012-06-29,PMDA,,
1140,4895,2012-06-29,PMDA,,
1141,4887,2014-03-24,PMDA,"Toyama Chemical Co., Ltd.",
1142,4891,2014-03-24,PMDA,,
1143,4892,2014-03-24,PMDA,,
1144,4886,2013-09-20,PMDA,,
1145,4896,2012-09-28,PMDA,,
1158,60,1993-01-01,YEAR INTRODUCED,,
1160,74,1898-01-01,YEAR INTRODUCED,,
1168,104,1999-02-01,EMA,,
1170,107,1969-01-01,YEAR INTRODUCED,,
1171,109,1963-01-01,YEAR INTRODUCED,,
1176,120,1981-01-01,YEAR INTRODUCED,,
1180,130,1978-01-01,YEAR INTRODUCED,,
1181,133,1972-01-01,YEAR INTRODUCED,,
1183,137,1966-01-01,YEAR INTRODUCED,,
1188,147,1978-01-01,YEAR INTRODUCED,,
1195,171,1964-01-01,YEAR INTRODUCED,,
1197,179,1986-01-01,YEAR INTRODUCED,,
1207,203,1987-01-01,YEAR INTRODUCED,,
1210,213,1961-01-01,YEAR INTRODUCED,,
1211,217,2006-01-01,YEAR INTRODUCED,,
1212,219,1965-01-01,YEAR INTRODUCED,,
1216,231,1996-01-01,YEAR INTRODUCED,,
1228,266,1972-01-01,YEAR INTRODUCED,,
1238,285,1990-01-01,YEAR INTRODUCED,,
1244,312,1965-01-01,YEAR INTRODUCED,,
1245,314,1990-01-01,YEAR INTRODUCED,,
1253,343,1992-01-01,YEAR INTRODUCED,,
1255,355,1993-01-01,YEAR INTRODUCED,,
1258,360,1987-01-01,YEAR INTRODUCED,,
1260,362,1978-01-01,YEAR INTRODUCED,,
1261,365,2002-01-01,YEAR INTRODUCED,,
1267,389,1985-01-01,YEAR INTRODUCED,,
1273,398,1993-01-01,YEAR INTRODUCED,,
1274,399,1974-01-01,YEAR INTRODUCED,,
1278,406,1976-01-01,YEAR INTRODUCED,,
1279,407,1973-01-01,YEAR INTRODUCED,,
1280,409,1983-01-01,YEAR INTRODUCED,,
1282,422,1976-01-01,YEAR INTRODUCED,,
1288,436,1984-01-01,YEAR INTRODUCED,,
1295,458,1951-01-01,YEAR INTRODUCED,,
1297,461,1988-01-01,YEAR INTRODUCED,,
1308,497,1959-01-01,YEAR INTRODUCED,,
1313,521,1988-01-01,YEAR INTRODUCED,,
1322,536,1992-01-01,YEAR INTRODUCED,,
1326,541,1991-01-01,YEAR INTRODUCED,,
1334,553,1983-01-01,YEAR INTRODUCED,,
1337,558,1981-01-01,YEAR INTRODUCED,,
1344,569,1982-01-01,YEAR INTRODUCED,,
1352,586,1840-01-01,YEAR INTRODUCED,,
1356,602,1981-01-01,YEAR INTRODUCED,,
1364,630,1978-01-01,YEAR INTRODUCED,,
1382,690,1986-01-01,YEAR INTRODUCED,,
1384,695,1963-01-01,YEAR INTRODUCED,,
1392,723,1860-01-01,YEAR INTRODUCED,,
1404,766,1974-01-01,YEAR INTRODUCED,,
1419,788,1965-01-01,YEAR INTRODUCED,,
1423,809,1968-01-01,YEAR INTRODUCED,,
1426,816,1961-01-01,YEAR INTRODUCED,,
1432,832,1970-01-01,YEAR INTRODUCED,,
1441,855,1979-01-01,YEAR INTRODUCED,,
1442,861,1964-01-01,YEAR INTRODUCED,,
1452,887,1975-01-01,YEAR INTRODUCED,,
1454,894,1989-01-01,YEAR INTRODUCED,,
1468,945,1982-01-01,YEAR INTRODUCED,,
1471,948,1989-01-01,YEAR INTRODUCED,,
1473,951,1962-01-01,YEAR INTRODUCED,,
1477,958,1987-01-01,YEAR INTRODUCED,,
1485,977,1990-01-01,YEAR INTRODUCED,,
1486,986,1978-01-01,YEAR INTRODUCED,,
1494,1007,1987-01-01,YEAR INTRODUCED,,
1498,1014,1988-01-01,YEAR INTRODUCED,,
1499,1016,1985-01-01,YEAR INTRODUCED,,
1502,1021,1992-01-01,YEAR INTRODUCED,,
1530,1101,1929-01-01,YEAR INTRODUCED,,
1531,1102,1984-01-01,YEAR INTRODUCED,,
1535,1113,1998-01-01,YEAR INTRODUCED,,
1548,1155,1965-01-01,YEAR INTRODUCED,,
1553,1177,1992-01-01,YEAR INTRODUCED,,
1554,1183,1962-01-01,YEAR INTRODUCED,,
1559,1193,1963-01-01,YEAR INTRODUCED,,
1562,1202,1976-01-01,YEAR INTRODUCED,,
1564,1211,1964-01-01,YEAR INTRODUCED,,
1566,1215,1986-01-01,YEAR INTRODUCED,,
1573,1238,1993-01-01,YEAR INTRODUCED,,
1577,1242,2004-01-01,YEAR INTRODUCED,,
1592,1298,1969-01-01,YEAR INTRODUCED,,
1593,1299,1972-01-01,YEAR INTRODUCED,,
1606,1369,1932-01-01,YEAR INTRODUCED,,
1614,1402,1869-01-01,YEAR INTRODUCED,,
1622,1424,1993-01-01,YEAR INTRODUCED,,
1629,1439,1984-01-01,YEAR INTRODUCED,,
1631,1443,1981-01-01,YEAR INTRODUCED,,
1638,1486,1988-01-01,YEAR INTRODUCED,,
1643,1509,1983-01-01,YEAR INTRODUCED,,
1647,1524,1985-01-01,YEAR INTRODUCED,,
1648,1526,1947-01-01,YEAR INTRODUCED,,
1673,1592,1977-01-01,YEAR INTRODUCED,,
1677,1602,1983-01-01,YEAR INTRODUCED,,
1682,1621,1957-01-01,YEAR INTRODUCED,,
1687,1643,1954-01-01,YEAR INTRODUCED,,
1696,1677,1972-01-01,YEAR INTRODUCED,,
1699,1696,1935-01-01,YEAR INTRODUCED,,
1702,1706,1983-01-01,YEAR INTRODUCED,,
1708,1739,1965-01-01,YEAR INTRODUCED,,
1716,1796,1976-01-01,YEAR INTRODUCED,,
1733,1825,1990-01-01,YEAR INTRODUCED,,
1741,1848,1998-01-01,YEAR INTRODUCED,,
1744,1856,1991-01-01,YEAR INTRODUCED,,
1761,1891,1978-01-01,YEAR INTRODUCED,,
1768,1919,1984-01-01,YEAR INTRODUCED,,
1770,1929,1967-01-01,YEAR INTRODUCED,,
1773,1934,1992-01-01,YEAR INTRODUCED,,
1774,1935,1985-01-01,YEAR INTRODUCED,,
1779,1947,1985-01-01,YEAR INTRODUCED,,
1801,2004,1865-01-01,YEAR INTRODUCED,,
1803,2014,1981-01-01,YEAR INTRODUCED,,
1815,2071,1985-01-01,YEAR INTRODUCED,,
1825,2115,1887-01-01,YEAR INTRODUCED,,
1828,2134,1912-01-01,YEAR INTRODUCED,,
1831,2159,1875-01-01,YEAR INTRODUCED,,
1834,2171,1994-01-01,YEAR INTRODUCED,,
1840,2197,1972-01-01,YEAR INTRODUCED,,
1841,2201,1980-01-01,YEAR INTRODUCED,,
1842,2207,1994-01-01,YEAR INTRODUCED,,
1844,2213,1982-01-01,YEAR INTRODUCED,,
1852,2258,1980-01-01,YEAR INTRODUCED,,
1859,2278,1985-01-01,YEAR INTRODUCED,,
1865,2299,1980-01-01,YEAR INTRODUCED,,
1868,2313,1967-01-01,YEAR INTRODUCED,,
1875,2338,1933-01-01,YEAR INTRODUCED,,
1881,2353,1996-01-01,YEAR INTRODUCED,,
1886,2361,1997-01-01,YEAR INTRODUCED,,
1889,2365,1990-01-01,YEAR INTRODUCED,,
1909,2408,1986-01-01,YEAR INTRODUCED,,
1910,2410,1987-01-01,YEAR INTRODUCED,,
1911,2416,1898-01-01,YEAR INTRODUCED,,
1922,2447,1977-01-01,YEAR INTRODUCED,,
1930,2470,1969-01-01,YEAR INTRODUCED,,
1939,2515,1960-01-01,YEAR INTRODUCED,,
1944,2537,1972-01-01,YEAR INTRODUCED,,
1954,2580,1988-01-01,YEAR INTRODUCED,,
1957,2586,1994-01-01,YEAR INTRODUCED,,
1958,2587,1984-01-01,YEAR INTRODUCED,,
1961,2595,1987-01-01,YEAR INTRODUCED,,
1975,2655,1988-01-01,YEAR INTRODUCED,,
1979,2663,1970-01-01,YEAR INTRODUCED,,
1987,2698,1976-01-01,YEAR INTRODUCED,,
1988,2704,1989-01-01,YEAR INTRODUCED,,
2004,2734,1990-01-01,YEAR INTRODUCED,,
2007,2750,1978-01-01,YEAR INTRODUCED,,
2013,2775,1992-01-01,YEAR INTRODUCED,,
2016,2796,1981-01-01,YEAR INTRODUCED,,
2033,2826,1979-01-01,YEAR INTRODUCED,,
2039,2852,2004-01-01,YEAR INTRODUCED,,
2056,2999,1974-01-01,YEAR INTRODUCED,,
2069,3874,1986-01-01,YEAR INTRODUCED,,
2070,3880,1991-01-01,YEAR INTRODUCED,,
2144,4349,1927-01-01,YEAR INTRODUCED,,
2156,4576,1981-01-01,YEAR INTRODUCED,,
2165,4706,1992-01-01,YEAR INTRODUCED,,
2170,4719,1964-01-01,YEAR INTRODUCED,,
2204,4902,2007-04-18,PMDA,,
2205,4893,2014-03-24,PMDA,"Taiho Pharmaceutical Co., Ltd.",
2206,4901,2000-04-20,FDA,SANOFI AVENTIS US,
2207,4882,2013-03-15,PMDA,,
2208,4848,1976-07-30,FDA,SERONO,
2210,4162,2009-01-30,FDA,TAKEDA PHARMS USA,
2211,2807,1964-11-06,FDA,,
2212,2357,1996-07-10,PMDA,Astellas,
2213,2658,1979-05-02,FDA,,
2214,4908,2013-03-25,PMDA,Zeria,
2215,101,1981-04-06,FDA,PAR PHARM,
2217,4004,2006-07-26,PMDA,"Otsuka Pharmaceutical Co., Ltd.",
2218,388,2008-01-25,PMDA,"Dainippon Sumitomo Pharma Co., Ltd.",
2219,4834,2014-11-20,EMA,Genzyme Europe BV,
2220,4870,2014-11-20,EMA,Merck Sharp & Dohme Limited,
2221,4749,2014-11-20,EMA,Shionogi Limited,
2222,4903,2014-11-20,EMA,Boehringer Ingelheim International GmbH,t
2223,4074,2011-07-11,PMDA,,
2224,4912,2014-11-20,EMA,AbbVie Ltd,
2225,4829,2014-11-20,EMA,,
2226,4913,2014-11-20,EMA,,
2227,4914,2014-11-20,EMA,AbbVie Ltd,
2228,2336,1985-12-27,FDA,SCIECURE PHARMA INC,
2230,1987,1996-04-01,PMDA,,
2231,4915,2014-12-03,FDA,AMGEN,
2234,2754,1974-07-12,FDA,PAR STERILE PRODUCTS,
2235,4899,2014-12-04,EMA,,
2236,4916,2011-11-18,FDA,REGENERON PHARMACEUTICALS,
2237,99,2009-02-19,EMA,Les Laboratoires Servier,
2238,4917,2014-04-21,FDA,ELI LILLY AND CO,
2239,4832,2014-09-25,EMA,,
4138,5019,2014-01-17,PMDA,Novo Nordisk Pharma Ltd.,
4139,5374,2019-06-20,EMA,Novo Nordisk A/S,
4140,5374,2019-09-20,PMDA,Novo Nordisk Pharma Ltd.,
