syn_id,id,name,preferred_name,parent_id,lname
713,2037,oxyphenisatine acetate,1,,oxyphenisatine acetate
714,2037,acetphenolisatinum,,,acetphenolisatinum
715,2037,phenlaxinum,,,phenlaxinum
717,364,bialamicol hydrochloride,,,bialamicol hydrochloride
718,2469,spiclomazine hydrochloride,,,spiclomazine hydrochloride
719,1382,omofenazina,,,omofenazina
720,1519,kanamycin monosulfate,,,kanamycin monosulfate
721,4157,lercanidipine hydrochloride,,,lercanidipine hydrochloride
722,2465,sodium myristyl sulfate,1,,sodium myristyl sulfate
723,2465,sotradecol sodium,,,sotradecol sodium
724,13,levdobutamine,1,,levdobutamine
725,13,levdobutamine lactobionate,,,levdobutamine lactobionate
726,13,LY206243,,,ly206243
727,2374,riboflavin sodium phosphate,,,riboflavin sodium phosphate
728,2374,RIBOFLAVIN 5'-PHOSPHATE SODIUM,,,riboflavin 5'-phosphate sodium
729,2105,permax,,,permax
730,2105,LY 127809,,,ly 127809
731,4327,emetonium iodide,,,emetonium iodide
732,4327,emetonium,,,emetonium
733,3670,aminopropyron,,,aminopropyron
734,607,chloroquine sulfate,,,chloroquine sulfate
735,1589,mannosyldeoxyparomomycin,,,mannosyldeoxyparomomycin
736,3061,bismuth camphocarbonate,1,,bismuth camphocarbonate
737,3061,angimuth,,,angimuth
738,3061,camphobismol,,,camphobismol
739,3061,bismuth camphocarboxylate,,,bismuth camphocarboxylate
740,3061,d-Camphocarboxylic acid basic bismuth salt,,,d-camphocarboxylic acid basic bismuth salt
741,3061,bismutal,,,bismutal
742,3801,octamylamine,1,,octamylamine
743,3819,pivhydrazine,1,,pivhydrazine
744,3819,pivazide,,,pivazide
745,3690,BW 63-90,,,bw 63-90
746,451,butoctamide semisuccinate,,,butoctamide semisuccinate
747,2374,riboflavin phosphate,1,,riboflavin phosphate
748,2374,vitamin B2 phosphate,,,vitamin b2 phosphate
749,2374,riboflavin 5'-(dihydrogen phosphate),,,riboflavin 5'-(dihydrogen phosphate)
750,2374,flavin mononucleotide,,,flavin mononucleotide
751,2690,tocopheryl acid succinate,,,tocopheryl acid succinate
752,4138,methylrosaniline chloride,,,methylrosaniline chloride
753,4289,docosahexaenoic acid,,,docosahexaenoic acid
754,3404,oxamarin hydrochloride,,,oxamarin hydrochloride
755,4040,levocarnitine propionate,1,,levocarnitine propionate
756,4040,levocarnitine propionate hydrochloride,,,levocarnitine propionate hydrochloride
757,591,chlorazanil hydrochloride,,,chlorazanil hydrochloride
758,3736,diphenan,1,,diphenan
759,3736,difenan,,,difenan
760,1432,indalpine hydrochloride,,,indalpine hydrochloride
761,1432,LM 50084,,,lm 50084
762,2143,fenamisal,1,,fenamisal
763,3656,liosol,,,liosol
764,3629,symclosene,1,,symclosene
765,3629,trichloroisocyanuric acid,,,trichloroisocyanuric acid
766,3280,pantocalcin,,,pantocalcin
767,3280,calcium hopantenate,,,calcium hopantenate
768,1029,methopyrimazole,,,methopyrimazole
769,3665,allocupreide sodium,1,,allocupreide sodium
770,3479,piroctone olamine,,,piroctone olamine
771,3479,octopirox,,,octopirox
772,3741,etifelmine hydrochloride,,,etifelmine hydrochloride
773,4134,pyridoxal,1,59,pyridoxal
774,4863,phenigamma,,,phenigamma
775,3387,pronilide,1,,pronilide
776,3387,acetylaminonitropropoxybenzene,,,acetylaminonitropropoxybenzene
777,3244,formol,,,formol
778,4860,ferric ferrocyanide,,,ferric ferrocyanide
779,1643,mebhydrolin napadisilate,,,mebhydrolin napadisilate
780,1643,diazolinum,,,diazolinum
781,3588,tetraethylphthalamide,1,,tetraethylphthalamide
782,3359,mesenone,,,mesenone
783,3810,fenallymal,,,fenallymal
784,3570,trional,,,trional
785,3511,pyrovalerone hydrochloride,,,pyrovalerone hydrochloride
786,72,crampol,,,crampol
787,1724,metesculetol sodium,,,metesculetol sodium
788,754,cycloguanil,1,,cycloguanil
789,754,cycloguanil embonate,,,cycloguanil embonate
790,754,cycloguanil pamoate,,,cycloguanil pamoate
791,4871,calcium polystyrene sulfonate,1,,calcium polystyrene sulfonate
792,4871,calcium polystyrene sulphonate,,,calcium polystyrene sulphonate
793,4871,calcium polystyrenesulfonate,,,calcium polystyrenesulfonate
794,4871,kalimate,,,kalimate
796,4487,kayexalate,,,kayexalate
797,4816,incruse,,,incruse
798,2641,thiphenamil hydrochloride,,,thiphenamil hydrochloride
799,173,aminopromazine,1,,aminopromazine
800,2318,protochilolo,,,protochilolo
801,3167,droprenilamine hydrochloride,,,droprenilamine hydrochloride
802,459,buzepide metiodide,1,,buzepide metiodide
803,459,metazepium iodide,,,metazepium iodide
804,459,diphexamide iodomethylate,,,diphexamide iodomethylate
805,459,difexamide methiodide,,,difexamide methiodide
806,4872,ataluren,1,,ataluren
807,4872,translarna,,,translarna
808,4872,PTC124,,,ptc124
809,999,emedastine fumarate,,,emedastine fumarate
810,2809,vardenafil hydrochloride hydrate,,,vardenafil hydrochloride hydrate
811,2809,vardenafil dihydrochloride,,,vardenafil dihydrochloride
812,777,dalvance,,,dalvance
813,184,amobarbital sodium,,,amobarbital sodium
814,1399,siklos,,,siklos
815,4167,FTY-720,,,fty-720
816,1602,loprazolam mesylate,,,loprazolam mesylate
817,2422,invirase,,,invirase
818,2684,vantobra,,,vantobra
819,4806,vortioxetine-DL-lactate,,,vortioxetine-dl-lactate
820,4806,vortioxetine DL-lactate,,,vortioxetine dl-lactate
821,1655,medetomidine hydrochloride,,,medetomidine hydrochloride
822,3340,meobentine sulfate,,,meobentine sulfate
823,4651,dimyristoylphosphatidylcholine,1,,dimyristoylphosphatidylcholine
824,1684,menadione sodium bisulfite,1,,menadione sodium bisulfite
825,1684,vikasolum,,,vikasolum
826,3208,ethylnorepinephrine,1,,ethylnorepinephrine
827,3208,ethylnorepinephrine hydrochloride,,,ethylnorepinephrine hydrochloride
828,3707,chlorthenoxazine,1,,chlorthenoxazine
829,3976,6-Furfuryladenine,,,6-furfuryladenine
830,3976,6-Furfurylaminopurine,,,6-furfurylaminopurine
831,167,5-aminolevulinic acid hexyl ester,1,,5-aminolevulinic acid hexyl ester
832,2055,calcium pantothenate,1,,calcium pantothenate
833,1578,lidamidine hydrochloride,,,lidamidine hydrochloride
834,1435,indeloxazine hydrochloride,,,indeloxazine hydrochloride
835,3739,ethoxazene hydrochloride,,,ethoxazene hydrochloride
836,314,benserazide hydrochloride,,,benserazide hydrochloride
837,1454,iodinated glycerol,1,,iodinated glycerol
838,1085,ethoheptazine citrate,,,ethoheptazine citrate
839,608,chlorothen citrate,,,chlorothen citrate
840,615,chlorfenethazine,1,,chlorfenethazine
841,615,chlorfenethazine hydrochloride,,,chlorfenethazine hydrochloride
842,615,elroquil,,,elroquil
843,615,marophen,,,marophen
845,92,adenosine phosphate,1,,adenosine phosphate
846,3314,lapyrium,,,lapyrium
847,3543,scarlet ointment,,,scarlet ointment
848,1234,fominoben hydrochloride,,,fominoben hydrochloride
849,4865,mebanazine,1,,mebanazine
850,4865,ICI-31397,,,ici-31397
851,3632,methylchromone,1,,methylchromone
852,891,oxydibutanol,1,,oxydibutanol
853,2065,pargyline hydrochloride,,,pargyline hydrochloride
854,2065,eutonyl,,,eutonyl
855,4866,ceritinib,1,,ceritinib
856,4866,zykadia,,,zykadia
857,4866,LDK378,,,ldk378
858,2800,valethamate bromide,,,valethamate bromide
859,2821,viminol hydroxybenzoate,,,viminol hydroxybenzoate
860,1793,methylcloxazolam,,,methylcloxazolam
861,1993,opipramol dihydrochloride,,,opipramol dihydrochloride
862,3463,pholedrine sulfate,,,pholedrine sulfate
863,4867,dexrabeprazole,1,,dexrabeprazole
864,4868,umifenovir,1,,umifenovir
865,4868,arbidol,,,arbidol
866,4641,l-Desoxyephedrine,,,l-desoxyephedrine
867,4867,dexrabeprazole sodium,,,dexrabeprazole sodium
868,4867,dexpure,,,dexpure
869,1963,aygestin,,,aygestin
870,1963,norlutate,,,norlutate
871,4169,zinforo,,,zinforo
872,4869,furazidin,1,,furazidin
873,4869,furagin,,,furagin
874,4869,furazidine,,,furazidine
875,4869,furamag,,,furamag
876,4869,furasol,,,furasol
877,4869,furazidin potassium,,,furazidin potassium
878,2631,thioacetazone,1,,thioacetazone
879,3298,indanazoline hydrochloride,,,indanazoline hydrochloride
880,3298,farial,,,farial
881,4870,vorapaxar,1,,vorapaxar
882,4870,vorapaxar sulfate,,,vorapaxar sulfate
883,4870,zontivity,,,zontivity
884,4870,SCH 530348,,,sch 530348
885,2051,aminosalicylic acid hydrazide,1,,aminosalicylic acid hydrazide
886,2876,zoxazolamine,1,,zoxazolamine
887,3783,iproheptine,1,,iproheptine
888,3783,iproheptine hydrochloride,,,iproheptine hydrochloride
889,1137,februxostat,,,februxostat
890,1786,metoprolol fumarate,,,metoprolol fumarate
891,2359,ranolazine hydrochloride,,,ranolazine hydrochloride
892,2722,retinoic acid,,,retinoic acid
893,2870,ambien,,,ambien
894,4220,sebivo,,,sebivo
895,2646,thyroxin sodium,,,thyroxin sodium
896,2646,thyroxine sodium,,,thyroxine sodium
897,1675,melitracen hydrochloride,,,melitracen hydrochloride
898,1675,dixeran,,,dixeran
899,1945,nitrazadon,,,nitrazadon
900,2074,alamast,,,alamast
901,2043,ozagrel sodium,,,ozagrel sodium
902,1042,ergonovine maleate,,,ergonovine maleate
903,1042,ergometrine maleate,,,ergometrine maleate
904,499,carbinoxamine tannate,,,carbinoxamine tannate
905,3026,BX 341,,,bx 341
906,3211,etofen,,,etofen
907,1318,sodium glycerophosphate,1,,sodium glycerophosphate
908,4856,rexolate,,,rexolate
909,4489,magnesium acetate tetrahydrate,,,magnesium acetate tetrahydrate
910,1785,metopone,,,metopone
911,1785,metopon hydrochloride,,,metopon hydrochloride
912,2233,sifrol,,,sifrol
913,4529,ferric persulfate,,,ferric persulfate
914,4526,"aluminum carbonate, basic",,,"aluminum carbonate, basic"
915,4832,naloxegol,1,,naloxegol
916,4832,NKTR-118,,,nktr-118
917,4833,gemigliptin,1,,gemigliptin
918,4833,zemiglo,,,zemiglo
919,4833,LC15-0444,,,lc15-0444
920,4834,eliglustat,1,,eliglustat
921,4834,Genz-99067,,,genz-99067
922,4834,eliglustat tartrate,,,eliglustat tartrate
923,4834,Genz-112638,,,genz-112638
924,4835,ethacizine,1,,ethacizine
925,4835,ethacizine hydrochloride,,,ethacizine hydrochloride
926,4835,etacizin,,,etacizin
927,4835,ethacizin,,,ethacizin
928,74,acetylsalisylic acid,,,acetylsalisylic acid
929,4836,afamelanotide,1,,afamelanotide
930,4836,melanotan I,,,melanotan i
931,4836,scenesse,,,scenesse
932,4513,magnesium silicate,1,,magnesium silicate
933,4522,carbaldrate,1,,carbaldrate
934,4522,dihydroxialumini sodium carbonate,,,dihydroxialumini sodium carbonate
935,4837,calcium silicate,1,,calcium silicate
936,4149,doribax,,,doribax
937,770,cytarabine hydrochloride,,,cytarabine hydrochloride
938,1678,melphalan hydrochloride,,,melphalan hydrochloride
939,4495,aluminium chlorohydrate,1,,aluminium chlorohydrate
940,4838,antimony pentasulfide,1,,antimony pentasulfide
941,4839,aprotinin,1,,aprotinin
942,4839,trasylol,,,trasylol
943,4840,bemiparin,1,,bemiparin
944,4840,bemiparin sodium,,,bemiparin sodium
945,4838,antimony red,,,antimony red
946,4841,bismuth subnitrate,1,,bismuth subnitrate
947,4842,calcium glubionate,1,,calcium glubionate
948,4842,Neo-Calglucon,,,neo-calglucon
949,4842,calcium glubionate monohydrate,,,calcium glubionate monohydrate
950,4793,cannabinoids,,,cannabinoids
951,4843,calcium lactate gluconate,1,,calcium lactate gluconate
952,4843,calcium gluconolactate,,,calcium gluconolactate
953,4844,calcium levulinate,1,,calcium levulinate
954,4844,calcium laevulate,,,calcium laevulate
955,4845,chromium (51Cr) edetate,1,,chromium (51cr) edetate
956,4845,chromium Cr 51 edetate,,,chromium cr 51 edetate
957,4845,chromium [51Cr] edetate injection,,,chromium [51cr] edetate injection
958,4846,ecallantide,1,,ecallantide
959,4846,DX-88,,,dx-88
960,4846,kalbitor,,,kalbitor
961,2726,nasacort,,,nasacort
962,4847,cyanocobalamin (57Co),1,,cyanocobalamin (57co)
963,4847,cobalt (57Co) cyanocobalamine,,,cobalt (57co) cyanocobalamine
964,4847,cyanocobalamin Co 57,,,cyanocobalamin co 57
965,760,ciclosporin,1,,ciclosporin
966,1480,iproniazid phosphate,,,iproniazid phosphate
967,741,sodium cromoglicate,,,sodium cromoglicate
968,741,cromolyn sodium,,,cromolyn sodium
969,741,sodium cromolyn,,,sodium cromolyn
970,741,sodium cromoglycate,,,sodium cromoglycate
971,4848,somatropin,1,,somatropin
972,4848,somatropine,,,somatropine
973,4848,human growth hormone,,,human growth hormone
974,4848,somatotropin (human),,,somatotropin (human)
975,1878,evzio,,,evzio
976,1802,buccolam,,,buccolam
977,4849,glycobiarsol,1,,glycobiarsol
978,170,dimevamide,1,,dimevamide
979,170,aminopentamide sulfate,,,aminopentamide sulfate
980,3265,glucose-1-phosphate,1,,glucose-1-phosphate
981,4605,tonzonium,1,,tonzonium
982,4505,choline fenofibrate,1,,choline fenofibrate
983,3260,sodium gentisate,,,sodium gentisate
984,2076,pempidine tosilate,,,pempidine tosilate
985,2709,fareston,,,fareston
986,931,sodium diethyldithiocarbamate,,,sodium diethyldithiocarbamate
987,931,ditiocarb sodium,,,ditiocarb sodium
988,1394,hydroxyamphetamine hydrobromide,,,hydroxyamphetamine hydrobromide
989,1394,hydroxyamfetamine hydrobromide,,,hydroxyamfetamine hydrobromide
990,1766,methyl parahydroxybenzoate,,,methyl parahydroxybenzoate
991,3316,lefetamine hydrochloride,,,lefetamine hydrochloride
992,1810,impavido,,,impavido
993,4829,apremilast,1,,apremilast
994,4829,CC-10004,,,cc-10004
995,4829,otezla,,,otezla
996,4830,empagliflozin,1,,empagliflozin
997,4830,BI 10773,,,bi 10773
998,4830,jardiance,,,jardiance
999,2001,ebilfumin,,,ebilfumin
1000,4831,vintafolide,1,,vintafolide
1001,4831,EC145,,,ec145
1002,4831,vynfinit,,,vynfinit
1003,971,northera,,,northera
1004,971,L-DOPS,,,l-dops
1005,4823,RWJ-270201,,,rwj-270201
1006,4444,2-aminobenzoate,,,2-aminobenzoate
1007,259,atracurium,1,,atracurium
1008,259,tracrium,,,tracrium
1009,3537,salazosulfadimidine,1,,salazosulfadimidine
1010,3537,salazosulphadimidine,,,salazosulphadimidine
1013,2516,methylsulfathiazole,,,methylsulfathiazole
1014,2503,fanasil,,,fanasil
1015,3559,sulfachrysoidine,1,,sulfachrysoidine
1016,61,sulfadiasulfone,1,,sulfadiasulfone
1017,61,acetosulfone sodium,,,acetosulfone sodium
1018,61,sulfadiasulfone sodium,,,sulfadiasulfone sodium
1019,2525,salazosulfapyridine,,,salazosulfapyridine
1020,2525,salicylazosulfapyridine,,,salicylazosulfapyridine
1021,2525,sulphasalazine,,,sulphasalazine
1022,2525,azulfidine,,,azulfidine
1023,2509,sulfamazone sodium,,,sulfamazone sodium
1024,4503,sulfan blue,,,sulfan blue
1025,1020,p-Piperidinoacetylaminobenzoate,,,p-piperidinoacetylaminobenzoate
1026,3023,betoxycaine hydrochloride,,,betoxycaine hydrochloride
1027,3055,butoxycaine hydrochloride,,,butoxycaine hydrochloride
1028,3243,fomocaine hydrochloride,,,fomocaine hydrochloride
1029,3291,hydroxamethocaine,,,hydroxamethocaine
1030,3291,oxitetracaine,,,oxitetracaine
1031,3496,propoxycaine hydrochloride,,,propoxycaine hydrochloride
1032,2479,tiofacic,,,tiofacic
1033,1764,methylergometrine maleate,,,methylergometrine maleate
1034,571,cefalexin hydrochloride,,,cefalexin hydrochloride
1035,1363,hetacillin potassium,,,hetacillin potassium
1036,2121,phencyclidine hydrochloride,,,phencyclidine hydrochloride
1037,3232,fluclorolone acetonide,1,,fluclorolone acetonide
1038,3717,clomacran phosphate,,,clomacran phosphate
1039,2315,prothipendyl hydrochloride,,,prothipendyl hydrochloride
1040,3460,bisnorephedrin,,,bisnorephedrin
1041,3460,norphedrin,,,norphedrin
1042,3460,apophedrin,,,apophedrin
1043,3389,(+)-Norpseudoephedrine,,,(+)-norpseudoephedrine
1044,1721,metaraminol bitartrate,,,metaraminol bitartrate
1045,2133,phenmetrazine hydrochloride,,,phenmetrazine hydrochloride
1046,3351,methylephedrine hydrochloride,,,methylephedrine hydrochloride
1047,3286,oxilofrine,1,,oxilofrine
1048,3286,oxilofrine hydrochloride,,,oxilofrine hydrochloride
1049,286,bamethan sulfate,,,bamethan sulfate
1050,914,dioxethedrin hydrochloride,,,dioxethedrin hydrochloride
1051,914,dioxethedrin,1,,dioxethedrin
1052,2692,tofenacin hydrochloride,,,tofenacin hydrochloride
1053,1976,nylidrin hydrochloride,,,nylidrin hydrochloride
1054,155,amidefrine mesilate,,,amidefrine mesilate
1055,4824,etilefrine pivalate,1,,etilefrine pivalate
1057,2122,phendimetrazine hydrochloride,,,phendimetrazine hydrochloride
1058,1970,methylestrenolone,1,,methylestrenolone
1059,1082,ethinylestradiol,1,4,ethinylestradiol
1060,1687,methylpentynol,1,,methylpentynol
1061,3097,choline chloride,,,choline chloride
1062,3282,"1,4-Benzenediol",,,"1,4-benzenediol"
1063,357,betazole hydrochloride,,,betazole hydrochloride
1064,3637,tuaminoheptane sulfate,,,tuaminoheptane sulfate
1065,2487,butanedioic acid,,,butanedioic acid
1066,1263,gamma-Amino-beta-hydroxybutyric acid,,,gamma-amino-beta-hydroxybutyric acid
1067,2328,pyrazinecarboxamide,,,pyrazinecarboxamide
1068,1241,foscavir,,,foscavir
1069,1994,orazamid,,,orazamid
1070,1994,orazamide orotate,,,orazamide orotate
1071,4142,sulfadiazine silver,1,,sulfadiazine silver
1072,4142,silvadene,,,silvadene
1073,4144,sodium monododecyl sulfate,,,sodium monododecyl sulfate
1074,4208,meglumine amidotrizoate,,,meglumine amidotrizoate
1075,4214,monosodium D-gluconate,,,monosodium d-gluconate
1076,4214,"D-Gluconic acid, monosodium salt",,,"d-gluconic acid, monosodium salt"
1077,4515,magnesium D-gluconate,,,magnesium d-gluconate
1078,3203,cobefrin,,,cobefrin
1079,4808,CV71VTP0VN,,,cv71vtp0vn
1080,4804,QMS40680K6,,,qms40680k6
1081,4802,GSK1120212B,,,gsk1120212b
1082,4801,GSK2118436B,,,gsk2118436b
1083,4799,GW642444X,,,gw642444x
1084,4797,"Nitrous acid, sodium salt",,,"nitrous acid, sodium salt"
1085,4796,sodium propionate hydrate,,,sodium propionate hydrate
1086,4793,GW-1000,,,gw-1000
1088,160,aminacrine hydrochloride,,,aminacrine hydrochloride
1089,160,aminoacridine,1,,aminoacridine
1090,160,9-Acridinamine monohydrochloride,,,9-acridinamine monohydrochloride
1091,160,9-Aminoacridine monohydrochloride,,,9-aminoacridine monohydrochloride
1092,160,NSC-7571,,,nsc-7571
1093,3189,etafedrine hydrochloride,,,etafedrine hydrochloride
1094,3189,nethamine,,,nethamine
1095,2589,temomedac,,,temomedac
1096,2589,SCH 52365,,,sch 52365
1097,34,1592U89,,,1592u89
1098,1635,MD6P741W8A,,,md6p741w8a
1099,1635,UK-427857,,,uk-427857
1100,2468,spectinomycin hydrochloride,,,spectinomycin hydrochloride
1101,3062,canfosfamide hydrochloride,,,canfosfamide hydrochloride
1102,3062,TLK286,,,tlk286
1103,3062,TER286,,,ter286
1104,3582,taribavirin hydrochloride,,,taribavirin hydrochloride
1105,4821,seractide,1,,seractide
1106,4821,seractide acetate,,,seractide acetate
1107,4821,seractide acetate hydrate,,,seractide acetate hydrate
1108,4821,acthar gel-synthetic,,,acthar gel-synthetic
1109,1940,nipradilol,1,,nipradilol
1110,923,diprafenone hydrochloride,,,diprafenone hydrochloride
1111,4465,efaproxiral sodium,,,efaproxiral sodium
1112,1328,gosipol,,,gosipol
1113,795,dehydroandrosterone,,,dehydroandrosterone
1114,3927,neodrol,,,neodrol
1115,3782,penmesterol,1,,penmesterol
1116,1881,durabolin,,,durabolin
1117,48,acenocoumarin,,,acenocoumarin
1118,48,nicoumalone,,,nicoumalone
1119,4673,winfuran,,,winfuran
1120,4673,remitch,,,remitch
1121,4713,tasocitinib,,,tasocitinib
1122,395,mirvaso,,,mirvaso
1123,2716,izba,,,izba
1125,3075,cefpimizole sodium,,,cefpimizole sodium
1126,3075,cefpimizol,,,cefpimizol
